strategy,strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,exit_action,MTM
22850CE,22850CE,SELL,50.45,26.942500000000003,-1800,20250310,950,41.45,20250310,1217,26.942500000000003,ST,26113.5
22350PE,22350PE,SELL,48.85,25.9025,-1800,20250310,1016,39.85,20250310,1348,48.85,SSL,-16200.0
22400PE,22400PE,SELL,50.45,26.942500000000003,-1800,20250310,1044,41.45,20250310,1203,50.45,SSL,-16200.0
