strategy,strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,exit_action,MTM
22650CE,22650CE,SELL,49.7,26.455000000000002,-1800,20250225,1019,40.7,20250225,1125,26.455000000000002,ST,25641.0
22700CE,22700CE,SELL,48.7,25.805,-1800,20250225,947,39.7,20250225,1019,25.805,ST,25011.000000000007
