strategy,strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,exit_action,MTM
22350CE,22350CE,SELL,49.75,26.487499999999997,-1800,20250303,952,40.75,20250303,1246,49.75,SSL,-16200.0
22400CE,22400CE,SELL,48.35,25.5775,-1800,20250303,945,39.35,20250303,1103,25.5775,ST,24790.5
21800PE,21800PE,SELL,50.9,27.235,-1800,20250303,1004,41.9,20250303,1232,27.235,ST,26397.0
21850PE,21850PE,SELL,50.9,27.235,-1800,20250303,956,41.9,20250303,1001,50.9,SSL,-16200.0
