date,time,open,high,low,close,volume,vwap
20240912,910,0,0,0,82.10000000000001,350,82.10000000000001
20240912,914,0,0,0,82.10000000000001,175,82.10000000000001
20240912,915,0,0,0,30.05,14100,31.91846153846154
20240912,916,0,0,0,32.75,18225,32.37979452054795
20240912,917,0,0,0,32.8,20225,32.53991992463495
20240912,918,0,0,0,30.599999999999998,14400,32.12591700629863
20240912,919,0,0,0,28.7,21450,31.299536125948833
20240912,920,0,0,0,27.45,22925,30.510527492177022
20240912,921,0,0,0,27.900000000000002,21875,30.083492241540476
20240912,922,0,0,0,27.25,19875,29.716853841145834
20240912,923,0,0,0,27.25,24800,29.37392797085202
20240912,924,0,0,0,27.9,20125,29.224512026193175
20240912,925,0,0,0,32.6,22550,29.568817143503335
20240912,926,0,0,0,33.3,21550,29.900221535291088
20240912,927,0,0,0,33.8,21775,30.221392776096824
20240912,928,0,0,0,33.3,16325,30.40042301184433
20240912,929,0,0,0,33.85,19775,30.62742928452579
20240912,930,0,0,0,34.4,16675,30.82576653267124
20240912,931,0,0,0,38.15,20150,31.263277254872897
20240912,932,0,0,0,35.5,19700,31.497052027168966
20240912,933,0,0,0,37.099999999999994,18350,31.77094905094905
20240912,934,0,0,0,36.05,18300,31.969860925890647
20240912,935,0,0,0,37.45,18050,32.21010990345498
20240912,936,0,0,0,35.55,15575,32.331848233091506
20240912,937,0,0,0,33.099999999999994,18825,32.36426169795461
20240912,938,0,0,0,31.299999999999997,17225,32.32469785259523
20240912,939,0,0,0,32.3,17250,32.323811381606326
20240912,940,0,0,0,29.85,23350,32.209189899791646
20240912,941,0,0,0,29.549999999999997,18700,32.11404620683057
20240912,942,0,0,0,29.35,15950,32.03219225770516
20240912,943,0,0,0,31.1,23075,31.99389549116482
20240912,944,0,0,0,31.55,25975,31.974274653280013
20240912,945,0,0,0,32.0,26025,31.975365625127306
20240912,946,0,0,0,32.3,22575,31.986884086444007
20240912,947,0,0,0,33.35,12400,32.01294226470362
20240912,948,0,0,0,34.0,9975,32.04303662934143
20240912,949,0,0,0,28.700000000000003,25275,31.91948749817225
20240912,950,0,0,0,29.85,20425,31.859473609484258
20240912,951,0,0,0,29.85,24100,31.79299001269863
20240912,952,0,0,0,29.15,30125,31.68802649792367
20240912,953,0,0,0,30.4,23375,31.649522012980785
20240912,954,0,0,0,38.35,23000,31.84098207907569
20240912,955,0,0,0,37.55,22025,31.993036156962333
20240912,956,0,0,0,37.85,21100,32.13876098107423
20240912,957,0,0,0,37.6,24525,32.29225711256912
20240912,958,0,0,0,38.5,25525,32.46868806369001
20240912,959,0,0,0,40.7,25625,32.697032396005305
20240912,1000,0,0,0,38.9,19550,32.82559301370226
20240912,1001,0,0,0,34.55,22550,32.865854321435044
20240912,1002,0,0,0,34.9,22250,32.91166029906637
