date,time,open,high,low,close,volume,vwap
20240912,910,0,0,0,58.7,350,58.7
20240912,914,0,0,0,23.65,75,52.51470588235294
20240912,915,0,0,0,16.5,15900,17.43759571209801
20240912,916,0,0,0,18.3,20550,17.91820338983051
20240912,917,0,0,0,18.4,28425,18.127928790199082
20240912,918,0,0,0,17.35,22300,17.929894406392695
20240912,919,0,0,0,16.05,31450,17.43327383452331
20240912,920,0,0,0,15.0,34675,16.88441209952838
20240912,921,0,0,0,15.55,28175,16.67772127542606
20240912,922,0,0,0,14.9,31050,16.41851373561869
20240912,923,0,0,0,14.9,36800,16.194764764764766
20240912,924,0,0,0,15.100000000000001,30600,16.075271981451756
20240912,925,0,0,0,17.85,26275,16.227350183448838
20240912,926,0,0,0,18.1,27100,16.379417933927634
20240912,927,0,0,0,18.55,31025,16.56404386566141
20240912,928,0,0,0,18.8,32325,16.74606812315054
20240912,929,0,0,0,18.85,27075,16.88036956265472
20240912,930,0,0,0,19.25,31275,17.043097107097765
20240912,931,0,0,0,20.8,26250,17.247838272694246
20240912,932,0,0,0,19.65,30600,17.391327900053682
20240912,933,0,0,0,20.700000000000003,30875,17.579407161925804
20240912,934,0,0,0,20.1,21025,17.67334160499845
20240912,935,0,0,0,20.95,26675,17.821272319539645
20240912,936,0,0,0,19.75,22300,17.891419310119872
20240912,937,0,0,0,18.299999999999997,26775,17.908514669687854
20240912,938,0,0,0,17.05,26325,17.87459287054409
20240912,939,0,0,0,17.549999999999997,38875,17.856697394079063
20240912,940,0,0,0,16.200000000000003,24275,17.80156121469701
20240912,941,0,0,0,15.700000000000001,32800,17.711124048806088
20240912,942,0,0,0,15.7,32900,17.627906867060748
20240912,943,0,0,0,17.0,42500,17.59604674068768
20240912,944,0,0,0,17.3,40175,17.58249693828145
20240912,945,0,0,0,17.65,33825,17.585001645458533
20240912,946,0,0,0,17.8,29075,17.591646955643554
20240912,947,0,0,0,18.35,18450,17.606234849472177
20240912,948,0,0,0,19.0,7525,17.617084777323747
20240912,949,0,0,0,15.7,30975,17.557561709059016
20240912,950,0,0,0,16.25,34925,17.513334705341144
20240912,951,0,0,0,16.45,28350,17.484919643698746
20240912,952,0,0,0,16.1,31775,17.44464616651795
20240912,953,0,0,0,16.4,34275,17.412874351124717
20240912,954,0,0,0,21.049999999999997,33175,17.51688180153001
20240912,955,0,0,0,20.35,24850,17.57629485854132
20240912,956,0,0,0,20.6,37925,17.670067053724754
20240912,957,0,0,0,20.55,29975,17.73896937044797
20240912,958,0,0,0,21.25,25900,17.81008093683408
20240912,959,0,0,0,22.35,28000,17.907356851791626
20240912,1000,0,0,0,21.5,31025,17.9906740544177
20240912,1001,0,0,0,18.75,33700,18.009331935836673
20240912,1002,0,0,0,18.85,29775,18.027194876094985
