date,time,open,high,low,close,volume,vwap
20240912,910,0,0,0,111.95,3200.0,111.95
20240912,914,0,0,0,33.3,6400.0,59.516666666666666
20240912,915,0,0,0,33.9,15275.0,43.78623115577889
20240912,916,0,0,0,35.25,18175.0,40.182375145180025
20240912,917,0,0,0,36.0,28350.0,38.52172619047619
20240912,918,0,0,0,34.1,23525.0,37.42590202791678
20240912,919,0,0,0,31.0,28250.0,35.95213111426832
20240912,920,0,0,0,23.75,25200.0,33.87972198820556
20240912,921,0,0,0,25.049999999999997,30475.0,32.37518870561924
20240912,922,0,0,0,25.45,32300.0,31.315829978688136
20240912,923,0,0,0,25.5,23250.0,30.7389611774744
20240912,924,0,0,0,24.5,26350.0,30.10848513902205
20240912,925,0,0,0,26.3,37275.0,29.63214495428236
20240912,926,0,0,0,27.150000000000002,31350.0,29.39589373814042
20240912,927,0,0,0,28.9,24600.0,29.361430892012148
20240912,928,0,0,0,27.25,21150.0,29.242385871376207
20240912,929,0,0,0,27.75,25900.0,29.146000872763544
20240912,930,0,0,0,40.15,26725.0,29.833509643483342
20240912,931,0,0,0,31.349999999999998,23850.0,29.91359887068202
20240912,932,0,0,0,36.4,22600.0,30.222735660059048
20240912,933,0,0,0,37.4,22925.0,30.553716369122455
20240912,934,0,0,0,37.449999999999996,25150.0,30.885804892058783
20240912,935,0,0,0,35.15,26525.0,31.09190506559767
20240912,936,0,0,0,38.1,24325.0,31.389347873500544
20240912,937,0,0,0,32.7,27925.0,31.45024124448881
20240912,938,0,0,0,38.3,27325.0,31.748104237119556
20240912,939,0,0,0,31.450000000000003,34825.0,31.732450618214717
20240912,940,0,0,0,29.2,32200.0,31.615187302272073
20240912,941,0,0,0,30.9,30850.0,31.58480722891566
20240912,942,0,0,0,26.4,25800.0,31.406936041486603
20240912,943,0,0,0,27.150000000000002,29950.0,31.243898657289
20240912,944,0,0,0,29.7,33800.0,31.17993227506742
20240912,945,0,0,0,31.4,25650.0,31.186640620357714
20240912,946,0,0,0,31.200000000000003,29350.0,31.18709089343133
20240912,947,0,0,0,26.6,9800.0,31.13604218714513
20240912,948,0,0,0,30.799999999999997,21400.0,31.128069567627495
20240912,949,0,0,0,29.1,24675.0,31.074067229611245
20240912,950,0,0,0,30.5,28725.0,31.056807358174588
20240912,951,0,0,0,31.75,30550.0,31.078286170698313
20240912,952,0,0,0,33.75,23400.0,31.14022514489523
20240912,953,0,0,0,47.05,23875.0,31.507856468823345
20240912,954,0,0,0,43.95,28050.0,31.836708204753716
20240912,955,0,0,0,42.5,28375.0,32.11438535309503
20240912,956,0,0,0,42.25,26450.0,32.354585162619834
20240912,957,0,0,0,46.55,23650.0,32.64914235577977
20240912,958,0,0,0,50.6,24550.0,33.02764751352744
20240912,959,0,0,0,48.25,25175.0,33.349825553290316
20240912,1000,0,0,0,40.6,28050.0,33.51685899673518
20240912,1001,0,0,0,43.0,22950.0,33.69230637457426
20240912,1002,0,0,0,,,
