date,time,open,high,low,close,volume,vwap
20240912,910,0,0,0,113.75,450.0,113.75
20240912,914,0,0,0,37.35,6400.0,42.36897810218978
20240912,915,0,0,0,37.5,14075.0,39.09390681003584
20240912,916,0,0,0,39.150000000000006,16800.0,39.11888667992048
20240912,917,0,0,0,39.65,19600.0,39.30047972088966
20240912,918,0,0,0,37.15,24250.0,38.661201348452344
20240912,919,0,0,0,33.65,21700.0,37.608254659888644
20240912,920,0,0,0,26.55,27050.0,35.31302512948398
20240912,921,0,0,0,29.25,25675.0,34.31515224358974
20240912,922,0,0,0,29.4,28550.0,33.55477512869141
20240912,923,0,0,0,29.35,23050.0,33.087915462427745
20240912,924,0,0,0,28.549999999999997,26100.0,32.581113607188705
20240912,925,0,0,0,31.8,29350.0,32.49396027371222
20240912,926,0,0,0,32.8,25950.0,32.52144031141869
20240912,927,0,0,0,34.65,21900.0,32.671377452557095
20240912,928,0,0,0,32.650000000000006,24750.0,32.66980113213168
20240912,929,0,0,0,33.4,24225.0,32.718954498089616
20240912,930,0,0,0,46.05,18400.0,33.36740136144339
20240912,931,0,0,0,36.05,17450.0,33.48569397940489
20240912,932,0,0,0,41.95,20150.0,33.89580703336339
20240912,933,0,0,0,42.5,18225.0,34.2570404284727
20240912,934,0,0,0,42.099999999999994,17200.0,34.55595224905828
20240912,935,0,0,0,40.099999999999994,20600.0,34.79796831955923
20240912,936,0,0,0,43.1,19925.0,35.13430335993494
20240912,937,0,0,0,36.45,22275.0,35.19131005640926
20240912,938,0,0,0,42.349999999999994,21975.0,35.48476192696918
20240912,939,0,0,0,34.95,33075.0,35.453685320214355
20240912,940,0,0,0,33.05,21650.0,35.365601726472576
20240912,941,0,0,0,35.0,22800.0,35.352016786179924
20240912,942,0,0,0,30.4,26800.0,35.14478060587133
20240912,943,0,0,0,32.25,31625.0,35.0085543692571
20240912,944,0,0,0,34.9,28750.0,35.00410081695266
20240912,945,0,0,0,36.349999999999994,27950.0,35.05572232323579
20240912,946,0,0,0,35.85,20500.0,35.077455036871434
20240912,947,0,0,0,31.5,13400.0,35.01459596787412
20240912,948,0,0,0,36.7,16450.0,35.05018290921927
20240912,949,0,0,0,33.0,20725.0,34.997057076769195
20240912,950,0,0,0,34.65,25650.0,34.986272639166515
20240912,951,0,0,0,35.849999999999994,26650.0,35.013286292688655
20240912,952,0,0,0,37.5,24300.0,35.08223556595162
20240912,953,0,0,0,50.55,26300.0,35.53288606403013
20240912,954,0,0,0,47.45,22800.0,35.826468125337655
20240912,955,0,0,0,46.25,22425.0,36.073056940158764
20240912,956,0,0,0,46.4,25900.0,36.3477139116371
20240912,957,0,0,0,50.7,19525.0,36.6298182916394
20240912,958,0,0,0,54.300000000000004,22625.0,37.023319963581784
20240912,959,0,0,0,51.6,20425.0,37.31059195291393
20240912,1000,0,0,0,43.8,27625.0,37.47907473978525
20240912,1001,0,0,0,46.449999999999996,28575.0,37.713693254622
20240912,1002,0,0,0,,,
