date,time,open,high,low,close,volume,vwap
20240912,910,0,0,0,43.45,300,43.45
20240912,914,0,0,0,17.85,125,35.92058823529412
20240912,915,0,0,0,18.65,14500,19.14179229480737
20240912,916,0,0,0,20.65,21625,20.034131326949385
20240912,917,0,0,0,20.35,30675,20.178263294905168
20240912,918,0,0,0,18.0,25650,19.576675639300134
20240912,919,0,0,0,16.5,35525,18.72543808411215
20240912,920,0,0,0,16.35,27775,18.302977429166
20240912,921,0,0,0,20.200000000000003,29025,18.600283477321813
20240912,922,0,0,0,19.5,23525,18.701688825008983
20240912,923,0,0,0,19.4,30350,18.79033776011712
20240912,924,0,0,0,19.8,26600,18.89142749600075
20240912,925,0,0,0,24.8,28025,19.455226421518557
20240912,926,0,0,0,25.35,33000,20.05065809611264
20240912,927,0,0,0,25.5,27775,20.4776429931589
20240912,928,0,0,0,24.4,24950,20.735566976345787
20240912,929,0,0,0,25.4,32325,21.1017547055252
20240912,930,0,0,0,26.0,35375,21.489287112105117
20240912,931,0,0,0,23.9,30475,21.64311139028476
20240912,932,0,0,0,25.200000000000003,34125,21.880306805413063
20240912,933,0,0,0,25.0,32400,22.066069377440844
20240912,934,0,0,0,23.35,32600,22.138644934760933
20240912,935,0,0,0,24.5,31300,22.260203116648164
20240912,936,0,0,0,23.6,27850,22.318883428346766
20240912,937,0,0,0,20.0,26750,22.225270703640824
20240912,938,0,0,0,20.45,24025,22.163156265928784
20240912,939,0,0,0,19.0,26625,22.045082541796642
20240912,940,0,0,0,19.4,34750,21.92220346913539
20240912,941,0,0,0,20.1,26300,21.86031220740645
20240912,942,0,0,0,19.45,34250,21.758215069721423
20240912,943,0,0,0,22.85,30950,21.798464905750276
20240912,944,0,0,0,23.6,32500,21.86560735070669
20240912,945,0,0,0,22.9,34525,21.905001103083116
20240912,946,0,0,0,22.450000000000003,32125,21.92365302154633
20240912,947,0,0,0,23.35,20650,21.954355927344746
20240912,948,0,0,0,26.05,18600,22.032254518495794
20240912,949,0,0,0,19.700000000000003,35175,21.951278254861318
20240912,950,0,0,0,20.700000000000003,31125,21.913981661040484
20240912,951,0,0,0,20.25,29825,21.86777501047437
20240912,952,0,0,0,18.95,35700,21.773911917098445
20240912,953,0,0,0,19.049999999999997,29625,21.703087218869996
20240912,954,0,0,0,21.4,32000,21.694807384484047
20240912,955,0,0,0,21.3,30000,21.684948496514412
20240912,956,0,0,0,22.55,40400,21.713092146322804
20240912,957,0,0,0,22.4,38750,21.7338786825716
20240912,958,0,0,0,21.35,37300,21.723013298427333
20240912,959,0,0,0,21.15,40000,21.706132970007182
20240912,1000,0,0,0,20.3,29525,21.67620823872851
20240912,1001,0,0,0,19.5,34200,21.623852484963596
20240912,1002,0,0,0,18.8,38075,21.550190973709
