date,time,open,high,low,close,volume,vwap
20240912,910,0,0,0,79.35000000000001,450,79.35000000000002
20240912,914,0,0,0,83.2,100,80.05000000000001
20240912,915,0,0,0,23.85,16100,25.706456456456458
20240912,916,0,0,0,26.05,20750,25.897058823529413
20240912,917,0,0,0,26.25,23325,26.03262659530671
20240912,918,0,0,0,25.299999999999997,20425,25.848228589032654
20240912,919,0,0,0,23.849999999999998,25525,25.37009608624326
20240912,920,0,0,0,22.15,33550,24.599661258691388
20240912,921,0,0,0,20.4,24175,23.982101581508516
20240912,922,0,0,0,19.950000000000003,28475,23.386824368114063
20240912,923,0,0,0,20.05,31225,22.921887550200804
20240912,924,0,0,0,20.450000000000003,28175,22.64581805569319
20240912,925,0,0,0,22.85,31425,22.668434966513924
20240912,926,0,0,0,23.25,28125,22.72088912050028
20240912,927,0,0,0,23.950000000000003,29700,22.827776151087036
20240912,928,0,0,0,24.450000000000003,26525,22.944688221709008
20240912,929,0,0,0,24.25,25675,23.02980824179313
20240912,930,0,0,0,24.6,19475,23.103814738625363
20240912,931,0,0,0,30.1,21800,23.45442816091954
20240912,932,0,0,0,26.25,22525,23.59206054313972
20240912,933,0,0,0,28.35,21425,23.804898736820128
20240912,934,0,0,0,28.25,20100,23.983931970744415
20240912,935,0,0,0,29.2,21650,24.200809007105818
20240912,936,0,0,0,27.450000000000003,20725,24.325183543427066
20240912,937,0,0,0,26.75,25500,24.434250562243683
20240912,938,0,0,0,24.15,23025,24.423156623442665
20240912,939,0,0,0,26.299999999999997,32200,24.520294543116613
20240912,940,0,0,0,23.1,28725,24.457612828884194
20240912,941,0,0,0,22.15,27425,24.364311514079315
20240912,942,0,0,0,22.4,26325,24.290924250487848
20240912,943,0,0,0,22.5,30925,24.215627761538986
20240912,944,0,0,0,22.6,30325,24.1516566019259
20240912,945,0,0,0,23.65,32900,24.130994335075584
20240912,946,0,0,0,24.25,27600,24.134968991075482
20240912,947,0,0,0,24.9,15225,24.148808816539923
20240912,948,0,0,0,24.05,9575,24.147697300790085
20240912,949,0,0,0,21.65,24375,24.078162297984125
20240912,950,0,0,0,22.35,29275,24.022248777387894
20240912,951,0,0,0,22.799999999999997,27500,23.986197141554715
20240912,952,0,0,0,22.75,30525,23.947006283429403
20240912,953,0,0,0,24.0,32025,23.94871214976756
20240912,954,0,0,0,31.950000000000003,26250,24.154400783449628
20240912,955,0,0,0,30.849999999999998,28450,24.335893099587928
20240912,956,0,0,0,30.55,28475,24.50002898752377
20240912,957,0,0,0,30.400000000000002,22725,24.621831209829438
20240912,958,0,0,0,32.25,26000,24.797848949435334
20240912,959,0,0,0,34.85,24375,25.010697997654518
20240912,1000,0,0,0,33.4,28450,25.213034079348933
20240912,1001,0,0,0,28.5,29875,25.294224766944335
20240912,1002,0,0,0,29.4,27325,25.384934912677878
