date,time,open,high,low,close,volume,vwap
20240912,910,0,0,0,77.55000000000001,3200,77.55000000000001
20240912,914,0,0,0,79.15,100,77.59848484848486
20240912,915,0,0,0,20.25,17300,29.436893203883496
20240912,916,0,0,0,22.15,22125,25.663399648917494
20240912,917,0,0,0,22.6,32075,24.349782754010697
20240912,918,0,0,0,22.25,19700,23.912050264550263
20240912,919,0,0,0,21.2,32075,23.224797550859176
20240912,920,0,0,0,19.35,31700,22.448736376559786
20240912,921,0,0,0,16.200000000000003,28975,21.481809078771697
20240912,922,0,0,0,16.0,32225,20.676927896115732
20240912,923,0,0,0,16.2,31425,20.116196691909128
20240912,924,0,0,0,16.4,28425,19.73802470240759
20240912,925,0,0,0,17.35,39350,19.443151329724643
20240912,926,0,0,0,17.6,33525,19.267706558773423
20240912,927,0,0,0,18.200000000000003,32400,19.177759360374417
20240912,928,0,0,0,19.05,22925,19.17057235752408
20240912,929,0,0,0,18.6,27350,19.134688128772638
20240912,930,0,0,0,18.7,27800,19.10856973037229
20240912,931,0,0,0,25.4,28200,19.470002546473136
20240912,932,0,0,0,20.7,24975,19.529553164679655
20240912,933,0,0,0,23.25,26125,19.70889109276258
20240912,934,0,0,0,23.6,28050,19.900366212008244
20240912,935,0,0,0,24.25,27575,20.10107095046854
20240912,936,0,0,0,22.450000000000003,25125,20.195842868039666
20240912,937,0,0,0,23.0,31150,20.329430319250623
20240912,938,0,0,0,20.1,28375,20.319888237449614
20240912,939,0,0,0,22.8,33950,20.437452876291538
20240912,940,0,0,0,19.25,39275,20.375720573149344
20240912,941,0,0,0,18.05,35475,20.271409381123966
20240912,942,0,0,0,18.4,25325,20.213348748889775
20240912,943,0,0,0,17.4,29250,20.116024067886816
20240912,944,0,0,0,17.4,35375,20.006954535134522
20240912,945,0,0,0,18.7,30600,19.963078716401537
20240912,946,0,0,0,19.6,36450,19.949117833219052
20240912,947,0,0,0,20.0,11625,19.949734257353516
20240912,948,0,0,0,18.15,14525,19.92289805974746
20240912,949,0,0,0,17.75,28325,19.861499613437413
20240912,950,0,0,0,18.2,32350,19.80955642530985
20240912,951,0,0,0,18.7,31400,19.77687879569489
20240912,952,0,0,0,19.0,29625,19.75587584413214
20240912,953,0,0,0,20.5,29600,19.77544761862449
20240912,954,0,0,0,28.450000000000003,31500,20.011637782003632
20240912,955,0,0,0,27.099999999999998,34400,20.21632145555276
20240912,956,0,0,0,26.4,29025,20.36339807018622
20240912,957,0,0,0,26.25,26850,20.490128690841303
20240912,958,0,0,0,28.549999999999997,27925,20.666641832013177
20240912,959,0,0,0,31.5,29125,20.908564473154556
20240912,1000,0,0,0,30.2,28875,21.109817343035033
20240912,1001,0,0,0,25.05,24250,21.180211441411576
20240912,1002,0,0,0,26.2,39975,21.323818725063962
