strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
22400CE_22200PE,22400,22200,SELL,72.18,0,-150,20250306,921,60.150000000000006,50.2,9.95,22407.8,7.799999999999272,42.40000000000073,0,9.95,20250306,1106,65.65,Vwap_thershold,61.25,4.4,22437.8,37.79999999999927,23.450000000000728,0,4.4,-4500.0,2842.5000000000005,0,832.4999999999999,-825.0
22400CE_22200PE,22400,22200,SELL,53.28,0,-150,20250306,1125,44.4,33.4,11.0,22373.45,0.0,33.4,0,11.0,20250306,1202,53.28,SSL,51.05,5.45,22414.75,14.75,36.3,0,5.45,-2212.5,-434.9999999999998,0,832.5,-1332.0000000000005
22400CE_22250PE,22400,22250,SELL,78.3,0,-150,20250306,921,65.25,50.2,15.05,22407.8,7.799999999999272,42.40000000000073,0,15.05,20250306,948,78.3,SSL,16.5,62.0,22263.15,0.0,16.5,0,62.0,1169.9999999998909,3885.0000000001096,0,-7042.5,-1957.4999999999995
22400CE_22250PE,22400,22250,SELL,76.62,0,-150,20250306,953,63.85,19.4,44.45,22292.55,0.0,19.4,0,44.45,20250306,1106,67.85,Vwap_thershold,61.25,6.6,22437.8,37.79999999999927,23.450000000000728,0,6.6,-5669.999999999891,-607.5000000001094,0,5677.5,-599.999999999999
22400CE_22300PE,22400,22300,SELL,88.32,0,-75,20250306,921,73.6,50.2,23.4,22407.8,7.799999999999272,42.40000000000073,0,23.4,20250306,936,88.32,SSL,27.45,61.3,22320.05,0.0,27.45,0.0,61.3,584.9999999999454,1121.2500000000548,0.0,-2842.5,-1104.0
22400CE_22300PE,22400,22300,SELL,93.48,0,-75,20250306,942,77.9,28.75,49.15,22331.1,0.0,28.75,0,49.15,20250306,947,93.48,SSL,19.65,75.85,22284.25,0.0,19.65,15.75,60.099999999999994,0.0,682.5000000000001,-1181.25,-821.2499999999997,-1168.4999999999998
22400CE_22350PE,22400,22350,SELL,93.54,0,-75,20250306,1018,77.95,29.35,48.6,22359.85,0.0,29.35,0,48.6,20250306,1127,93.54,SSL,22.65,71.05,22334.95,0.0,22.65,15.049999999999272,56.000000000000725,0.0,502.5000000000002,-1128.7499999999454,-555.0000000000542,-1169.2500000000002
22400CE_22350PE,22400,22350,SELL,90.78,0,-75,20250306,1135,75.65,25.75,49.9,22359.2,0.0,25.75,0,49.9,20250306,1250,90.78,SSL,84.6,10.95,22470.1,70.09999999999854,14.50000000000145,0.0,10.95,-5257.499999999891,843.7499999998913,0.0,2921.25,-1134.7499999999995
22400CE_22400PE,22400,22400,SELL,88.02,0,-75,20250306,1102,73.35,19.85,53.5,22379.2,0.0,19.85,20.799999999999272,32.70000000000073,20250306,1106,88.02,SSL,61.25,31.65,22437.8,37.79999999999927,23.450000000000728,0.0,31.65,-2834.9999999999454,-270.00000000005446,1559.9999999999454,78.75000000005468,-1100.2500000000002
22400CE_22400PE,22400,22400,SELL,94.86,0,-75,20250306,1109,79.05,43.4,35.65,22413.1,13.099999999998545,30.300000000001454,0.0,35.65,20250306,1122,94.86,SSL,38.2,71.95,22381.6,0.0,38.2,18.400000000001455,53.54999999999855,982.4999999998909,-592.4999999998912,-1380.0000000001091,-1342.499999999891,-1185.7500000000002
