strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
24300CE_24050PE,24300,24050,SELL,75.42,0,-150,20241128,932,62.85,52.95,9.9,24270.75,0,52.95,0,9.9,20241128,938,75.42,SSL,63.2,12.7,24274.15,0,63.2,0,12.7,0,-1537.5,0,-419.99999999999983,-1885.5
24300CE_24050PE,24300,24050,SELL,70.32000000000001,0,-150,20241128,1032,58.6,49.95,8.65,24278.55,0,49.95,0,8.65,20241128,1035,70.32000000000001,SSL,42.95,34.5,24202.3,0,42.95,0,34.5,0,1050.0,0,-3877.5,-1758.000000000001
24300CE_24100PE,24300,24100,SELL,81.9,0,-75,20241128,932,68.25,52.95,15.3,24270.75,0,52.95,0,15.3,20241128,938,81.9,SSL,63.2,19.85,24274.15,0,63.2,0,19.85,0,-768.75,0,-341.25000000000006,-1023.7500000000005
24300CE_24100PE,24300,24100,SELL,74.03999999999999,0,-150,20241128,1030,61.699999999999996,53.05,8.65,24299.3,0,53.05,0,8.65,20241128,1033,74.03999999999999,SSL,39.2,37.2,24215.55,0,39.2,0,37.2,0,2077.499999999999,0,-4282.500000000001,-1850.9999999999995
24300CE_24150PE,24300,24150,SELL,91.91999999999999,0,-75,20241128,932,76.6,52.95,23.65,24270.75,0,52.95,0,23.65,20241128,938,91.91999999999999,SSL,63.2,29.6,24274.15,0,63.2,0,29.6,0,-768.75,0,-446.2500000000002,-1148.9999999999995
24300CE_24150PE,24300,24150,SELL,79.61999999999999,0,-75,20241128,1030,66.35,53.05,13.3,24299.3,0,53.05,0,13.3,20241128,1033,79.61999999999999,SSL,39.2,54.15,24215.55,0,39.2,0,54.15,0,1038.7499999999995,0,-3063.7499999999995,-995.2499999999997
24300CE_24200PE,24300,24200,SELL,89.7,0,-75,20241128,1030,74.75,53.05,21.7,24299.3,0,53.05,0,21.7,20241128,1033,89.7,SSL,39.2,76.5,24215.55,0,39.2,0,76.5,0,1038.7499999999995,0,-4110.0,-1121.2500000000002
24350CE_24000PE,24350,24000,SELL,69.36,0,-150,20241128,921,57.8,49.6,8.2,24280.05,0,49.6,0,8.2,20241128,951,69.36,SSL,64.3,6.35,24316.55,0,64.3,0,6.35,0,-2204.9999999999995,0,277.49999999999994,-1734.0000000000005
24350CE_24000PE,24350,24000,SELL,51.18,0,-150,20241128,1033,42.65,27.2,15.45,24215.55,0,27.2,0,15.45,20241128,1035,51.18,SSL,31.1,23.25,24202.3,0,31.1,0,23.25,0,-585.0000000000003,0,-1170.0,-1279.5000000000002
24350CE_24050PE,24350,24050,SELL,74.52,0,-150,20241128,921,62.1,49.6,12.5,24280.05,0,49.6,0,12.5,20241128,951,73.6,Vwap_thershold,64.3,9.3,24316.55,0,64.3,0,9.3,0,-2204.9999999999995,0,479.9999999999999,-1724.9999999999989
24350CE_24050PE,24350,24050,SELL,71.16,0,-150,20241128,952,59.3,50.0,9.3,24299.5,0,50.0,0,9.3,20241128,1002,71.16,SSL,68.65,6.5,24330.5,0,68.65,0,6.5,0,-2797.500000000001,0,420.0000000000001,-1779.0
24350CE_24100PE,24350,24100,SELL,82.5,0,-75,20241128,921,68.75,49.6,19.15,24280.05,0,49.6,0,19.15,20241128,1003,80.65,Vwap_thershold,71.65,9.0,24337.35,0,71.65,0,9.0,0,-1653.7500000000002,0,761.2499999999999,-892.5000000000005
24350CE_24100PE,24350,24100,SELL,77.04,0,-150,20241128,1006,64.2,54.95,9.25,24317.7,0,54.95,0,9.25,20241128,1035,77.04,SSL,31.1,48.3,24202.3,0,31.1,0,48.3,0,3577.5,0,-5857.5,-1926.0000000000005
24350CE_24150PE,24350,24150,SELL,93.78,0,-75,20241128,921,78.15,49.6,28.55,24280.05,0,49.6,0,28.55,20241128,1035,93.78,SSL,31.1,66.35,24202.3,0,31.1,0,66.35,0,1387.5,0,-2835.0,-1172.2499999999995
24350CE_24200PE,24350,24200,SELL,93.48,0,-75,20241128,930,77.9,39.3,38.6,24272.65,0,39.3,0,38.6,20241128,951,93.48,SSL,64.3,32.0,24316.55,0,64.3,0,32.0,0,-1875.0,0,495.0000000000001,-1168.4999999999998
24350CE_24200PE,24350,24200,SELL,92.16000000000001,0,-75,20241128,1006,76.80000000000001,54.95,21.85,24317.7,0,54.95,0,21.85,20241128,1033,92.16000000000001,SSL,27.2,76.5,24215.55,0,27.2,0,76.5,0,2081.2500000000005,0,-4098.75,-1152.0
24350CE_24250PE,24350,24250,SELL,93.11999999999999,0,-75,20241128,1014,77.6,51.15,26.45,24327.8,0,51.15,0,26.45,20241128,1033,129.65,ES,27.2,102.45,24215.55,0,27.2,34.45000000000073,67.99999999999928,0,1796.25,-2583.7500000000546,-3116.2499999999454,-3903.750000000001
24400CE_24000PE,24400,24000,SELL,50.34,0,-150,20241128,921,41.95,33.75,8.2,24280.05,0,33.75,0,8.2,20241128,951,50.34,SSL,46.5,6.35,24316.55,0,46.5,0,6.35,0,-1912.5,0,277.49999999999994,-1258.5
24400CE_24000PE,24400,24000,SELL,41.34,0,-150,20241128,1033,34.45,19.0,15.45,24215.55,0,19.0,0,15.45,20241128,1035,41.34,SSL,21.15,23.25,24202.3,0,21.15,0,23.25,0,-322.4999999999998,0,-1170.0,-1033.5
24400CE_24050PE,24400,24050,SELL,55.5,0,-150,20241128,921,46.25,33.75,12.5,24280.05,0,33.75,0,12.5,20241128,951,55.5,SSL,46.5,9.3,24316.55,0,46.5,0,9.3,0,-1912.5,0,479.9999999999999,-1387.5
24400CE_24050PE,24400,24050,SELL,52.32,0,-150,20241128,953,43.6,34.75,8.85,24297.35,0,34.75,0,8.85,20241128,1002,52.32,SSL,48.9,6.5,24330.5,0,48.9,0,6.5,0,-2122.5,0,352.49999999999994,-1307.9999999999998
24400CE_24100PE,24400,24100,SELL,63.48,0,-150,20241128,921,52.9,33.75,19.15,24280.05,0,33.75,0,19.15,20241128,951,60.9,Vwap_thershold,46.5,14.4,24316.55,0,46.5,0,14.4,0,-1912.5,0,712.4999999999998,-1200.0
24400CE_24100PE,24400,24100,SELL,59.76,0,-150,20241128,952,49.8,35.05,14.75,24299.5,0,35.05,0,14.75,20241128,1003,59.76,SSL,50.95,9.0,24337.35,0,50.95,0,9.0,0,-2385.000000000001,0,862.5,-1494.0000000000002
24400CE_24150PE,24400,24150,SELL,74.75999999999999,0,-150,20241128,921,62.3,33.75,28.55,24280.05,0,33.75,0,28.55,20241128,1033,73.15,Vwap_thershold,19.0,54.15,24215.55,0,19.0,0,54.15,0,2212.5,0,-3839.9999999999995,-1627.5000000000014
24400CE_24200PE,24400,24200,SELL,89.82,0,-75,20241128,921,74.85,33.75,41.1,24280.05,0,33.75,0,41.1,20241128,1033,89.82,SSL,19.0,76.5,24215.55,0,19.0,0,76.5,0,1106.25,0,-2655.0,-1122.75
24400CE_24250PE,24400,24250,SELL,95.04,0,-75,20241128,959,79.2,39.7,39.5,24311.4,0,39.7,0,39.5,20241128,1033,121.45,ES,19.0,102.45,24215.55,0,19.0,34.45000000000073,67.99999999999928,0,1552.5000000000002,-2583.7500000000546,-2137.4999999999454,-3168.75
24400CE_24300PE,24400,24300,SELL,94.26000000000002,0,-75,20241128,1013,78.55000000000001,35.85,42.7,24331.85,0,35.85,0,42.7,20241128,1032,94.26000000000002,SSL,22.0,72.95,24278.55,0,22.0,21.450000000000728,51.499999999999275,0,1038.75,-1608.7500000000546,-659.9999999999454,-1178.2500000000007
24450CE_24000PE,24450,24000,SELL,36.24,0,-225,20241128,921,30.2,22.0,8.2,24280.05,0,22.0,0,8.2,20241128,951,36.24,SSL,32.4,6.35,24316.55,0,32.4,0,6.35,0,-2339.9999999999995,0,416.24999999999994,-1359.0000000000007
24450CE_24000PE,24450,24000,SELL,33.9,0,-225,20241128,1033,28.25,12.8,15.45,24215.55,0,12.8,0,15.45,20241128,1035,33.9,SSL,14.15,23.25,24202.3,0,14.15,0,23.25,0,-303.74999999999994,0,-1755.0000000000002,-1271.2499999999998
24450CE_24050PE,24450,24050,SELL,41.4,0,-150,20241128,921,34.5,22.0,12.5,24280.05,0,22.0,0,12.5,20241128,951,41.4,SSL,32.4,9.3,24316.55,0,32.4,0,9.3,0,-1559.9999999999998,0,479.9999999999999,-1034.9999999999998
24450CE_24050PE,24450,24050,SELL,40.32,0,-150,20241128,952,33.6,24.3,9.3,24299.5,0,24.3,0,9.3,20241128,1003,40.32,SSL,35.5,6.1,24337.35,0,35.5,0,6.1,0,-1680.0,0,480.00000000000017,-1007.9999999999998
24450CE_24100PE,24450,24100,SELL,49.379999999999995,0,-150,20241128,921,41.15,22.0,19.15,24280.05,0,22.0,0,19.15,20241128,1033,49.379999999999995,SSL,12.8,37.2,24215.55,0,12.8,0,37.2,0,1380.0,0,-2707.5000000000005,-1234.4999999999995
24450CE_24150PE,24450,24150,SELL,60.66,0,-150,20241128,921,50.55,22.0,28.55,24280.05,0,22.0,0,28.55,20241128,1033,60.66,SSL,12.8,54.15,24215.55,0,12.8,0,54.15,0,1380.0,0,-3839.9999999999995,-1516.5
24450CE_24200PE,24450,24200,SELL,73.56,0,-150,20241128,922,61.3,22.15,39.15,24279.1,0,22.15,0,39.15,20241128,1033,73.56,SSL,12.8,76.5,24215.55,0,12.8,0,76.5,0,1402.4999999999998,0,-5602.5,-1839.0000000000007
24450CE_24250PE,24450,24250,SELL,89.04,0,-75,20241128,952,74.2,24.3,49.9,24299.5,0,24.3,0,49.9,20241128,1033,89.04,SSL,12.8,102.45,24215.55,0,12.8,34.45000000000073,67.99999999999928,0,862.5,-2583.7500000000546,-1357.4999999999457,-1113.0000000000002
24450CE_24300PE,24450,24300,SELL,94.02,0,-75,20241128,1005,78.35,27.5,50.85,24328.4,0,27.5,0,50.85,20241128,1033,149.35000000000002,ES,12.8,136.55,24215.55,0,12.8,84.45000000000073,52.099999999999284,0,1102.5,-6333.750000000055,-93.74999999994617,-5325.000000000002
24500CE_24000PE,24500,24000,SELL,26.459999999999997,0,-300,20241128,921,22.049999999999997,13.85,8.2,24280.05,0,13.85,0,8.2,20241128,951,26.459999999999997,SSL,22.1,6.35,24316.55,0,22.1,0,6.35,0,-2475.0000000000005,0,554.9999999999999,-1323.0
24500CE_24050PE,24500,24050,SELL,31.62,0,-225,20241128,921,26.35,13.85,12.5,24280.05,0,13.85,0,12.5,20241128,951,31.400000000000002,Vwap_thershold,22.1,9.3,24316.55,0,22.1,0,9.3,0,-1856.2500000000005,0,719.9999999999999,-1136.2500000000002
24500CE_24050PE,24500,24050,SELL,30.480000000000004,0,-225,20241128,952,25.400000000000002,16.1,9.3,24299.5,0,16.1,0,9.3,20241128,1003,30.480000000000004,SSL,24.45,6.1,24337.35,0,24.45,0,6.1,0,-1878.7499999999995,0,720.0000000000002,-1143.0000000000005
24500CE_24100PE,24500,24100,SELL,39.6,0,-225,20241128,921,33.0,13.85,19.15,24280.05,0,13.85,0,19.15,20241128,1033,39.6,SSL,8.55,37.2,24215.55,0,8.55,0,37.2,0,1192.4999999999998,0,-4061.250000000001,-1485.0000000000002
24500CE_24150PE,24500,24150,SELL,50.879999999999995,0,-150,20241128,921,42.4,13.85,28.55,24280.05,0,13.85,0,28.55,20241128,1033,50.879999999999995,SSL,8.55,54.15,24215.55,0,8.55,0,54.15,0,794.9999999999999,0,-3839.9999999999995,-1271.9999999999995
24500CE_24200PE,24500,24200,SELL,63.9,0,-150,20241128,922,53.25,14.1,39.15,24279.1,0,14.1,0,39.15,20241128,1033,63.9,SSL,8.55,76.5,24215.55,0,8.55,0,76.5,0,832.4999999999999,0,-5602.5,-1597.4999999999998
24500CE_24250PE,24500,24250,SELL,83.76000000000002,0,-75,20241128,951,69.80000000000001,22.1,47.7,24316.55,0,22.1,0,47.7,20241128,1033,83.76000000000002,SSL,8.55,102.45,24215.55,0,8.55,34.45000000000073,67.99999999999928,0,1016.25,-2583.7500000000546,-1522.4999999999454,-1047.0000000000007
24500CE_24300PE,24500,24300,SELL,89.64,0,-75,20241128,1002,74.7,22.2,52.5,24330.5,0,22.2,0,52.5,20241128,1033,145.10000000000002,ES,8.55,136.55,24215.55,0,8.55,84.45000000000073,52.099999999999284,0,1023.7499999999999,-6333.750000000055,30.000000000053717,-5280.000000000002
24550CE_24000PE,24550,24000,SELL,20.04,0,-300,20241128,921,16.7,8.5,8.2,24280.05,0,8.5,0,8.2,20241128,951,20.04,SSL,14.65,6.35,24316.55,0,14.65,0,6.35,0,-1845.0,0,554.9999999999999,-1002.0
24550CE_24050PE,24550,24050,SELL,25.2,0,-300,20241128,921,21.0,8.5,12.5,24280.05,0,8.5,0,12.5,20241128,1033,25.2,SSL,5.5,24.65,24215.55,0,5.5,0,24.65,0,900.0,0,-3644.9999999999995,-1259.9999999999998
24550CE_24100PE,24550,24100,SELL,33.18,0,-225,20241128,921,27.65,8.5,19.15,24280.05,0,8.5,0,19.15,20241128,1033,33.18,SSL,5.5,37.2,24215.55,0,5.5,0,37.2,0,675.0,0,-4061.250000000001,-1244.2500000000002
24550CE_24150PE,24550,24150,SELL,44.459999999999994,0,-150,20241128,921,37.05,8.5,28.55,24280.05,0,8.5,0,28.55,20241128,1033,44.459999999999994,SSL,5.5,54.15,24215.55,0,5.5,0,54.15,0,450.0,0,-3839.9999999999995,-1111.4999999999995
24550CE_24200PE,24550,24200,SELL,57.48,0,-150,20241128,922,47.9,8.75,39.15,24279.1,0,8.75,0,39.15,20241128,1033,57.48,SSL,5.5,76.5,24215.55,0,5.5,0,76.5,0,487.5,0,-5602.5,-1436.9999999999998
24550CE_24250PE,24550,24250,SELL,74.82000000000001,0,-150,20241128,951,62.35,14.65,47.7,24316.55,0,14.65,0,47.7,20241128,1033,74.82000000000001,SSL,5.5,102.45,24215.55,0,5.5,34.45000000000073,67.99999999999928,0,1372.5,-5167.500000000109,-3044.999999999891,-1870.500000000001
24550CE_24300PE,24550,24300,SELL,80.58000000000001,0,-75,20241128,1002,67.15,14.65,52.5,24330.5,0,14.65,0,52.5,20241128,1033,142.05,ES,5.5,136.55,24215.55,0,5.5,84.45000000000073,52.099999999999284,0,686.25,-6333.750000000055,30.000000000053717,-5617.5
