strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23000CE_22750PE,23000,22750,SELL,74.7,0,-150,20250320,1006,62.25,54.5,7.75,22993.0,0,54.5,0,7.75,20250320,1018,74.7,SSL,73.05,4.7,23027.0,27.0,46.05,0,4.7,-4050.0,1267.5000000000005,0,457.5,-1867.5000000000005
23000CE_22800PE,23000,22800,SELL,78.3,0,-150,20250320,1006,65.25,54.5,10.75,22993.0,0,54.5,0,10.75,20250320,1018,78.3,SSL,73.05,6.55,23027.0,27.0,46.05,0,6.55,-4050.0,1267.5000000000005,0,630.0,-1957.4999999999995
23000CE_22850PE,23000,22850,SELL,85.02,0,-75,20250320,1006,70.85,54.5,16.35,22993.0,0,54.5,0,16.35,20250320,1027,85.02,SSL,78.3,7.7,23044.55,44.54999999999927,33.750000000000725,0,7.7,-3341.2499999999454,1556.2499999999457,0,648.7500000000001,-1062.7500000000002
23000CE_22900PE,23000,22900,SELL,94.14,0,-75,20250320,1006,78.45,54.5,23.95,22993.0,0,54.5,0,23.95,20250320,1057,94.14,SSL,82.45,12.25,23042.9,42.900000000001455,39.54999999999855,0,12.25,-3217.500000000109,1121.250000000109,0,877.5,-1176.7499999999998
23050CE_22750PE,23050,22750,SELL,45.6,0,-150,20250320,1006,38.0,30.25,7.75,22993.0,0,30.25,0,7.75,20250320,1018,45.6,SSL,41.8,4.7,23027.0,0.0,41.8,0,4.7,0.0,-1732.4999999999995,0,457.5,-1140.0000000000002
23050CE_22800PE,23050,22800,SELL,54.36000000000001,0,-150,20250320,921,45.300000000000004,35.7,9.6,23022.6,0,35.7,0,9.6,20250320,922,54.36000000000001,SSL,45.15,9.85,23036.1,0.0,45.15,0,9.85,0.0,-1417.4999999999993,0,-37.5,-1359.0000000000005
23050CE_22800PE,23050,22800,SELL,72.78,0,-150,20250320,939,60.650000000000006,53.45,7.2,23046.85,0,53.45,0,7.2,20250320,1113,61.35,Vwap_thershold,57.2,4.15,23064.3,14.299999999999272,42.90000000000073,0,4.15,-2144.999999999891,1582.4999999998909,0,457.5,-104.99999999999936
23050CE_22850PE,23050,22850,SELL,58.980000000000004,0,-150,20250320,921,49.150000000000006,35.7,13.45,23022.6,0.0,35.7,0,13.45,20250320,922,58.980000000000004,SSL,45.15,13.9,23036.1,0.0,45.15,0,13.9,0.0,-1417.4999999999993,0,-67.50000000000016,-1474.4999999999998
23050CE_22850PE,23050,22850,SELL,78.06,0,-150,20250320,938,65.05,54.45,10.6,23052.0,2.0,52.45,0,10.6,20250320,1248,66.85,Vwap_thershold,64.85,2.0,23103.9,53.900000000001455,10.94999999999854,0,2.0,-7785.000000000218,6225.000000000219,0,1290.0,-269.99999999999955
23050CE_22900PE,23050,22900,SELL,66.42,0,-150,20250320,921,55.35,35.7,19.65,23022.6,0.0,35.7,0,19.65,20250320,923,66.42,SSL,53.4,18.25,23048.35,0.0,53.4,0,18.25,0.0,-2654.9999999999995,0,209.99999999999977,-1660.5
