strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23700CE_23500PE,23700,23500,SELL,85.74000000000001,0,-75,20250206,935,71.45,52.75,18.7,23664.05,0,52.75,0,18.7,20250206,1515,0.2,INTRA,0.1,0.1,23592.85,0,0.1,0,0.1,0,3948.75,0,1394.9999999999998,5343.75
23700CE_23550PE,23700,23550,SELL,94.08000000000001,0,-75,20250206,939,78.4,46.2,32.2,23654.35,0,46.2,0,32.2,20250206,1515,0.2,INTRA,0.1,0.1,23592.85,0,0.1,0,0.1,0,3457.5,0,2407.5,5865.0
23700CE_23600PE,23700,23600,SELL,94.26000000000002,0,-75,20250206,946,78.55000000000001,42.1,36.45,23665.75,0,42.1,0,36.45,20250206,1515,8.85,INTRA,0.1,8.75,23592.85,0,0.1,7.150000000001455,1.5999999999985448,0,3150.0,-536.2500000001091,2613.750000000109,5227.500000000001
23700CE_23650PE,23700,23650,SELL,95.28,0,-75,20250206,1024,79.4,25.25,54.15,23647.75,0,25.25,2.25,51.9,20250206,1515,58.7,INTRA,0.1,58.6,23592.85,0,0.1,57.150000000001455,1.4499999999985462,0,1886.25,-4117.500000000109,3783.750000000109,1552.5000000000002
23750CE_23500PE,23750,23500,SELL,61.02,0,-150,20250206,921,50.85,42.7,8.15,23715.5,0,42.7,0,8.15,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,6397.500000000001,0,1207.5,7605.0
23750CE_23550PE,23750,23550,SELL,67.68,0,-150,20250206,921,56.400000000000006,42.7,13.7,23715.5,0,42.7,0,13.7,20250206,927,67.68,SSL,46.2,21.65,23696.2,0,46.2,0,21.65,0,-525.0,0,-1192.5,-1692.0000000000002
23750CE_23550PE,23750,23550,SELL,71.4,0,-150,20250206,942,59.5,31.85,27.65,23656.65,0,31.85,0,27.65,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,4770.0,0,4132.5,8902.5
23750CE_23600PE,23750,23600,SELL,92.34,0,-75,20250206,942,76.95,31.85,45.1,23656.65,0,31.85,0,45.1,20250206,1515,8.8,INTRA,0.05,8.75,23592.85,0,0.05,7.150000000001455,1.5999999999985448,0,2385.0,-536.2500000001091,3262.500000000109,5111.25
23750CE_23650PE,23750,23650,SELL,85.74000000000001,0,-75,20250206,1024,71.45,17.3,54.15,23647.75,0,17.3,2.25,51.9,20250206,1350,85.74000000000001,SSL,1.45,89.7,23571.5,0,1.45,78.5,11.200000000000003,0,1188.75,-5718.75,3052.4999999999995,-1071.7500000000005
23800CE_23500PE,23800,23500,SELL,46.98,0,-150,20250206,921,39.15,31.0,8.15,23715.5,0,31.0,0,8.15,20250206,930,46.98,SSL,32.85,14.3,23694.25,0,32.85,0,14.3,0,-277.5000000000002,0,-922.5,-1174.4999999999998
23800CE_23500PE,23800,23500,SELL,52.92,0,-150,20250206,939,44.1,24.3,19.8,23654.35,0,24.3,0,19.8,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,3637.5,0,2955.0,6592.5
23800CE_23550PE,23800,23550,SELL,53.64,0,-150,20250206,921,44.7,31.0,13.7,23715.5,0,31.0,0,13.7,20250206,925,53.64,SSL,32.45,22.1,23690.0,0,32.45,0,22.1,0,-217.50000000000043,0,-1260.0000000000002,-1340.9999999999995
23800CE_23550PE,23800,23550,SELL,60.66,0,-150,20250206,942,50.55,22.9,27.65,23656.65,0,22.9,0,27.65,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,3427.4999999999995,0,4132.5,7560.0
23800CE_23600PE,23800,23600,SELL,77.28,0,-150,20250206,943,64.4,24.4,40.0,23666.0,0,24.4,0,40.0,20250206,1515,8.8,INTRA,0.05,8.75,23592.85,0,0.05,7.150000000001455,1.5999999999985448,0,3652.4999999999995,-1072.5000000002183,5760.000000000218,8340.000000000002
23800CE_23650PE,23800,23650,SELL,79.5,0,-75,20250206,1024,66.25,12.1,54.15,23647.75,0,12.1,2.25,51.9,20250206,1119,79.5,SSL,3.75,77.9,23600.05,0,3.75,49.95000000000073,27.949999999999278,0,626.25,-3577.5000000000546,1796.2500000000541,-993.75
23850CE_23500PE,23850,23500,SELL,36.120000000000005,0,-225,20250206,921,30.1,21.95,8.15,23715.5,0,21.95,0,8.15,20250206,925,36.120000000000005,SSL,23.4,13.35,23690.0,0,23.4,0,13.35,0,-326.24999999999983,0,-1169.9999999999998,-1354.5000000000007
23850CE_23500PE,23850,23500,SELL,38.940000000000005,0,-225,20250206,942,32.45,15.95,16.5,23656.65,0,15.95,0,16.5,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,3577.4999999999995,0,3689.9999999999995,7267.500000000001
23850CE_23550PE,23850,23550,SELL,52.31999999999999,0,-150,20250206,942,43.599999999999994,15.95,27.65,23656.65,0,15.95,0,27.65,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,2385.0,0,4132.5,6517.499999999999
23850CE_23600PE,23850,23600,SELL,68.52000000000001,0,-150,20250206,943,57.1,17.1,40.0,23666.0,0,17.1,0,40.0,20250206,1351,45.05,Vwap_thershold,0.8,44.25,23567.7,0,0.8,32.29999999999927,11.950000000000728,0,2445.0,-4844.999999999891,4207.499999999891,1807.5000000000007
23850CE_23650PE,23850,23650,SELL,75.17999999999999,0,-150,20250206,1024,62.65,8.5,54.15,23647.75,0,8.5,2.25,51.9,20250206,1112,75.17999999999999,SSL,3.45,73.2,23609.05,0,3.45,40.95000000000073,32.249999999999275,0,757.5,-5805.000000000109,2947.5000000001087,-1879.499999999999
23900CE_23500PE,23900,23500,SELL,28.140000000000004,0,-225,20250206,921,23.450000000000003,15.3,8.15,23715.5,0,15.3,0,8.15,20250206,925,28.140000000000004,SSL,16.2,13.35,23690.0,0,16.2,0,13.35,0,-202.4999999999997,0,-1169.9999999999998,-1055.2500000000002
23900CE_23500PE,23900,23500,SELL,32.879999999999995,0,-225,20250206,942,27.4,10.9,16.5,23656.65,0,10.9,0,16.5,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,2441.25,0,3689.9999999999995,6131.25
23900CE_23550PE,23900,23550,SELL,42.66,0,-150,20250206,943,35.55,11.75,23.8,23666.0,0,11.75,0,23.8,20250206,1515,0.15000000000000002,INTRA,0.05,0.1,23592.85,0,0.05,0,0.1,0,1755.0,0,3555.0,5310.0
23900CE_23600PE,23900,23600,SELL,60.18,0,-150,20250206,944,50.15,10.25,39.9,23660.2,0,10.25,0,39.9,20250206,1350,43.45,Vwap_thershold,0.6,42.85,23571.5,0,0.6,28.5,14.350000000000001,0,1447.5,-4275.0,3832.4999999999995,1004.9999999999993
23950CE_23500PE,23950,23500,SELL,22.08,0,-300,20250206,921,18.4,10.25,8.15,23715.5,0,10.25,0,8.15,20250206,925,22.08,SSL,11.0,13.35,23690.0,0,11.0,0,13.35,0,-225.0,0,-1559.9999999999998,-1104.0
23950CE_23500PE,23950,23500,SELL,26.220000000000002,0,-300,20250206,943,21.85,8.0,13.85,23666.0,0,8.0,0,13.85,20250206,1515,0.2,INTRA,0.1,0.1,23592.85,0,0.1,0,0.1,0,2370.0,0,4125.0,6495.000000000001
23950CE_23550PE,23950,23550,SELL,38.160000000000004,0,-225,20250206,943,31.8,8.0,23.8,23666.0,0,8.0,0,23.8,20250206,1515,0.2,INTRA,0.1,0.1,23592.85,0,0.1,0,0.1,0,1777.5,0,5332.5,7110.0
23950CE_23600PE,23950,23600,SELL,51.18000000000001,0,-150,20250206,945,42.650000000000006,7.7,34.95,23672.55,0,7.7,0,34.95,20250206,951,51.18000000000001,SSL,6.95,47.1,23643.85,0,6.95,0,47.1,0,112.5,0,-1822.4999999999998,-1279.5000000000002
