strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23350CE_22950PE,23350,22950,SELL,22.020000000000003,0,-300,20250123,922,18.35,7.4,10.95,23110.65,0.0,7.4,0,10.95,20250123,1515,0.15000000000000002,INTRA,0.05,0.1,23204.8,0.0,0.05,0,0.1,0.0,2205.0,0,3255.0,5460.000000000001
23350CE_23000PE,23350,23000,SELL,28.2,0,-225,20250123,922,23.5,7.4,16.1,23110.65,0.0,7.4,0,16.1,20250123,1515,0.1,INTRA,0.05,0.05,23204.8,0.0,0.05,0,0.05,0.0,1653.7500000000002,0,3611.25,5265.0
23350CE_23050PE,23350,23050,SELL,36.66,0,-225,20250123,922,30.549999999999997,7.4,23.15,23110.65,0.0,7.4,0,23.15,20250123,1515,0.2,INTRA,0.05,0.15,23204.8,0.0,0.05,0,0.15,0.0,1653.7500000000002,0,5175.0,6828.749999999999
23350CE_23100PE,23350,23100,SELL,53.879999999999995,0,-150,20250123,922,44.9,7.4,37.5,23110.65,0.0,7.4,0,37.5,20250123,1515,0.1,INTRA,0.05,0.05,23204.8,0.0,0.05,0,0.05,0.0,1102.5,0,5617.5,6720.0
23350CE_23150PE,23350,23150,SELL,65.94,0,-150,20250123,935,54.95,9.95,45.0,23152.55,0.0,9.95,0,45.0,20250123,1515,0.15000000000000002,INTRA,0.05,0.1,23204.8,0.0,0.05,0,0.1,0.0,1484.9999999999998,0,6735.0,8220.0
23350CE_23200PE,23350,23200,SELL,75.0,0,-150,20250123,944,62.5,13.5,49.0,23197.95,0.0,13.5,2.0499999999992724,46.95000000000073,20250123,1515,0.2,INTRA,0.05,0.15,23204.8,0.0,0.05,0,0.15,0.0,2017.5,307.49999999989086,7020.000000000109,9345.0
23400CE_22950PE,23400,22950,SELL,18.12,0,-375,20250123,937,15.100000000000001,7.45,7.65,23172.75,0.0,7.45,0,7.65,20250123,1515,0.15000000000000002,INTRA,0.05,0.1,23204.8,0.0,0.05,0,0.1,0.0,2775.0,0,2831.2500000000005,5606.25
23400CE_23000PE,23400,23000,SELL,22.2,0,-300,20250123,937,18.5,7.45,11.05,23172.75,0.0,7.45,0,11.05,20250123,1515,0.1,INTRA,0.05,0.05,23204.8,0.0,0.05,0,0.05,0.0,2220.0,0,3300.0,5520.0
23400CE_23050PE,23400,23050,SELL,28.2,0,-225,20250123,937,23.5,7.45,16.05,23172.75,0.0,7.45,0,16.05,20250123,1515,0.2,INTRA,0.05,0.15,23204.8,0.0,0.05,0,0.15,0.0,1665.0,0,3577.5,5242.5
23400CE_23100PE,23400,23100,SELL,37.86,0,-225,20250123,937,31.55,7.45,24.1,23172.75,0.0,7.45,0,24.1,20250123,1515,0.1,INTRA,0.05,0.05,23204.8,0.0,0.05,0,0.05,0.0,1665.0,0,5411.25,7076.25
23400CE_23150PE,23400,23150,SELL,56.22,0,-150,20250123,937,46.85,7.45,39.4,23172.75,0.0,7.45,0,39.4,20250123,1515,0.15000000000000002,INTRA,0.05,0.1,23204.8,0.0,0.05,0,0.1,0.0,1110.0,0,5895.0,7005.0
23400CE_23200PE,23400,23200,SELL,69.6,0,-150,20250123,944,58.0,9.0,49.0,23197.95,0.0,9.0,2.0499999999992724,46.95000000000073,20250123,1515,0.2,INTRA,0.05,0.15,23204.8,0.0,0.05,0,0.15,0.0,1342.5,307.49999999989086,7020.000000000109,8670.0
