strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23800CE_23650PE,23800,23650,SELL,77.58000000000001,0,-150,20241226,941,64.65,52.15,12.5,23809.9,9.900000000001455,42.24999999999854,0,12.5,20241226,1334,44.7,Vwap_thershold,8.3,36.4,23692.5,0.0,8.3,0,36.4,1485.0000000002183,5092.499999999781,0,-3585.0,2992.5000000000005
23800CE_23650PE,23800,23650,SELL,36.6,0,-225,20241226,1335,30.5,9.3,21.2,23722.2,0.0,9.3,0,21.2,20241226,1515,0.2,INTRA,0.1,0.1,23754.75,0.0,0.1,0,0.1,0.0,2070.0000000000005,0,4747.499999999999,6817.5
23800CE_23700PE,23800,23700,SELL,84.11999999999999,0,-75,20241226,941,70.1,52.15,17.95,23809.9,9.900000000001455,42.24999999999854,0,17.95,20241226,1334,65.15,Vwap_thershold,8.3,56.85,23692.5,0.0,8.3,7.5,49.35,742.5000000001091,2546.2499999998904,-562.5,-2355.0,371.24999999999915
23800CE_23700PE,23800,23700,SELL,34.92,0,-225,20241226,1336,29.1,8.65,20.45,23736.65,0.0,8.65,0,20.45,20241226,1337,34.92,SSL,6.65,33.6,23710.65,0.0,6.65,0.0,33.6,0.0,450.0,0.0,-2958.7500000000005,-1309.5
23800CE_23750PE,23800,23750,SELL,92.64,0,-75,20241226,941,77.2,52.15,25.05,23809.9,9.900000000001455,42.24999999999854,0.0,25.05,20241226,1334,92.64,SSL,8.3,84.4,23692.5,0.0,8.3,57.5,26.900000000000006,742.5000000001091,2546.2499999998904,-4312.5,-138.75000000000037,-1157.9999999999998
23800CE_23750PE,23800,23750,SELL,55.8,0,-150,20241226,1336,46.5,8.65,37.85,23736.65,0.0,8.65,13.349999999998545,24.500000000001457,20241226,1337,55.8,SSL,6.65,59.25,23710.65,0.0,6.65,39.349999999998545,19.900000000001455,0.0,300.0,-3900.0,690.0000000000002,-1394.9999999999995
23800CE_23800PE,23800,23800,SELL,93.23999999999998,0,-75,20241226,951,77.69999999999999,39.4,38.3,23799.2,0,39.4,0.7999999999992724,37.500000000000725,20241226,1005,93.23999999999998,SSL,30.7,64.0,23768.5,0.0,30.7,31.5,32.5,0.0,652.5,-2302.5000000000546,375.00000000005434,-1165.4999999999993
23800CE_23800PE,23800,23800,SELL,77.94,0,-150,20241226,1152,64.95,13.6,51.35,23764.4,0,13.6,35.599999999998545,15.750000000001457,20241226,1209,77.94,SSL,9.8,69.15,23743.65,0.0,9.8,56.349999999998545,12.80000000000146,0.0,569.9999999999999,-3112.5,442.4999999999994,-1948.4999999999993
23850CE_23550PE,23850,23550,SELL,70.44,0,-150,20241226,924,58.7,50.35,8.35,23829.9,0,50.35,0,8.35,20241226,1515,0.2,INTRA,0.15,0.05,23754.75,0.0,0.15,0,0.05,0.0,7530.0,0,1244.9999999999998,8775.0
23850CE_23600PE,23850,23600,SELL,73.86,0,-150,20241226,924,61.55,50.35,11.2,23829.9,0,50.35,0,11.2,20241226,1515,0.25,INTRA,0.15,0.1,23754.75,0.0,0.15,0,0.1,0.0,7530.0,0,1665.0,9195.0
23850CE_23650PE,23850,23650,SELL,78.54,0,-150,20241226,924,65.45,50.35,15.1,23829.9,0,50.35,0,15.1,20241226,1334,41.65,Vwap_thershold,5.25,36.4,23692.5,0.0,5.25,0,36.4,0.0,6765.0,0,-3194.9999999999995,3570.0000000000005
23850CE_23650PE,23850,23650,SELL,20.7,0,-300,20241226,1343,17.25,8.5,8.75,23760.55,0,8.5,0,8.75,20241226,1515,0.25,INTRA,0.15,0.1,23754.75,0.0,0.15,0,0.1,0.0,2505.0,0,2595.0,5100.0
23850CE_23700PE,23850,23700,SELL,85.14,0,-75,20241226,924,70.95,50.35,20.6,23829.9,0,50.35,0,20.6,20241226,1334,62.1,Vwap_thershold,5.25,56.85,23692.5,0.0,5.25,7.5,49.35,0.0,3382.5,-562.5,-2156.25,663.7500000000001
23850CE_23700PE,23850,23700,SELL,29.16,0,-225,20241226,1343,24.3,8.5,15.8,23760.55,0,8.5,0,15.8,20241226,1515,0.25,INTRA,0.15,0.1,23754.75,0.0,0.15,0.0,0.1,0.0,1878.75,0.0,3532.5000000000005,5411.25
23850CE_23750PE,23850,23750,SELL,93.36,0,-75,20241226,924,77.8,50.35,27.45,23829.9,0,50.35,0,27.45,20241226,1334,89.65,Vwap_thershold,5.25,84.4,23692.5,0.0,5.25,57.5,26.900000000000006,0.0,3382.5,-4312.5,41.24999999999952,-888.7500000000007
23850CE_23750PE,23850,23750,SELL,46.92,0,-150,20241226,1343,39.1,8.5,30.6,23760.55,0,8.5,0,30.6,20241226,1515,0.65,INTRA,0.15,0.5,23754.75,0.0,0.15,0.0,0.5,0.0,1252.5,0.0,4515.0,5767.5
23850CE_23800PE,23850,23800,SELL,88.25999999999999,0,-75,20241226,928,73.55,44.25,29.3,23835.4,0,44.25,0.0,29.3,20241226,1007,88.25999999999999,SSL,15.4,85.7,23740.1,0.0,15.4,59.900000000001455,25.799999999998548,0.0,2163.75,-4492.500000000109,262.50000000010897,-1103.2499999999995
23850CE_23800PE,23850,23800,SELL,70.32000000000001,0,-150,20241226,1152,58.6,7.25,51.35,23764.4,0,7.25,35.599999999998545,15.750000000001457,20241226,1208,70.32000000000001,SSL,6.7,63.65,23756.15,0.0,6.7,43.849999999998545,19.800000000001454,0.0,82.49999999999997,-1237.5,-607.4999999999995,-1758.000000000001
23900CE_23550PE,23900,23550,SELL,53.88000000000001,0,-150,20241226,922,44.900000000000006,36.85,8.05,23839.95,0,36.85,0,8.05,20241226,1515,0.15000000000000002,INTRA,0.1,0.05,23754.75,0.0,0.1,0,0.05,0.0,5512.5,0,1200.0,6712.500000000001
23900CE_23600PE,23900,23600,SELL,57.18000000000001,0,-150,20241226,922,47.650000000000006,36.85,10.8,23839.95,0,36.85,0,10.8,20241226,1334,27.35,Vwap_thershold,3.25,24.1,23692.5,0.0,3.25,0,24.1,0.0,5040.0,0,-1995.0,3045.0000000000005
23900CE_23650PE,23900,23650,SELL,61.8,0,-150,20241226,922,51.5,36.85,14.65,23839.95,0,36.85,0,14.65,20241226,1334,39.65,Vwap_thershold,3.25,36.4,23692.5,0.0,3.25,0,36.4,0.0,5040.0,0,-3262.5,1777.5000000000002
23900CE_23700PE,23900,23700,SELL,67.98,0,-150,20241226,922,56.650000000000006,36.85,19.8,23839.95,0,36.85,0,19.8,20241226,1334,60.1,Vwap_thershold,3.25,56.85,23692.5,0.0,3.25,7.5,49.35,0.0,5040.0,-1125.0,-4432.5,-517.4999999999993
23900CE_23750PE,23900,23750,SELL,86.88000000000001,0,-75,20241226,921,72.4,42.7,29.7,23843.65,0,42.7,0,29.7,20241226,1007,66.5,Vwap_thershold,10.0,56.5,23740.1,0.0,10.0,9.900000000001455,46.599999999998545,0.0,2452.5,-742.5000000001091,-1267.4999999998909,442.50000000000045
23900CE_23750PE,23900,23750,SELL,39.18,0,-225,20241226,1113,32.65,7.6,25.05,23760.3,0,7.6,0,25.05,20241226,1122,39.18,SSL,5.75,34.45,23743.75,0.0,5.75,6.25,28.200000000000003,0.0,416.24999999999994,-1406.25,-708.7500000000005,-1469.2500000000002
23900CE_23800PE,23900,23800,SELL,87.3,0,-75,20241226,922,72.75,36.85,35.9,23839.95,0,36.85,0,35.9,20241226,1005,75.65,Vwap_thershold,11.65,64.0,23768.5,0.0,11.65,31.5,32.5,0.0,1890.0000000000002,-2362.5,254.9999999999999,-217.50000000000043
23900CE_23850PE,23900,23850,SELL,93.0,0,-75,20241226,927,77.5,33.1,44.4,23848.7,0,33.1,1.2999999999992724,43.100000000000726,20241226,1001,93.0,SSL,11.6,95.45,23768.8,0.0,11.6,81.20000000000073,14.249999999999275,0.0,1612.5,-5992.500000000109,2163.7500000001087,-1162.5
23950CE_23550PE,23950,23550,SELL,38.76,0,-225,20241226,922,32.3,24.25,8.05,23839.95,0,24.25,0,8.05,20241226,1334,16.1,Vwap_thershold,1.95,14.15,23692.5,0.0,1.95,0,14.15,0.0,5017.5,0,-1372.5,3644.999999999999
23950CE_23600PE,23950,23600,SELL,48.6,0,-150,20241226,921,40.5,28.45,12.05,23843.65,0,28.45,0,12.05,20241226,1334,26.05,Vwap_thershold,1.95,24.1,23692.5,0.0,1.95,0,24.1,0.0,3975.0,0,-1807.5,2167.5
23950CE_23650PE,23950,23650,SELL,53.519999999999996,0,-150,20241226,921,44.599999999999994,28.45,16.15,23843.65,0,28.45,0,16.15,20241226,1334,38.35,Vwap_thershold,1.95,36.4,23692.5,0.0,1.95,0,36.4,0.0,3975.0,0,-3037.5,937.499999999999
23950CE_23700PE,23950,23700,SELL,60.36,0,-150,20241226,921,50.3,28.45,21.85,23843.65,0,28.45,0,21.85,20241226,1007,44.599999999999994,Vwap_thershold,6.8,37.8,23740.1,0.0,6.8,0,37.8,0.0,3247.5,0,-2392.4999999999995,855.0000000000005
23950CE_23700PE,23950,23700,SELL,40.02,0,-150,20241226,1017,33.35,7.35,26.0,23767.45,0,7.35,0,26.0,20241226,1029,40.02,SSL,4.85,36.2,23731.5,0.0,4.85,0,36.2,0.0,375.0,0,-1530.0000000000005,-1000.5000000000002
23950CE_23750PE,23950,23750,SELL,69.78,0,-150,20241226,921,58.15,28.45,29.7,23843.65,0,28.45,0,29.7,20241226,1006,51.1,Vwap_thershold,6.95,44.15,23758.7,0.0,6.95,0,44.15,0.0,3225.0,0,-2167.5,1057.4999999999995
23950CE_23800PE,23950,23800,SELL,82.8,0,-75,20241226,921,69.0,28.45,40.55,23843.65,0,28.45,0,40.55,20241226,1001,69.6,Vwap_thershold,7.75,61.85,23768.8,0.0,7.75,31.200000000000728,30.649999999999274,0.0,1552.5,-2340.0000000000546,742.5000000000542,-44.999999999999574
23950CE_23850PE,23950,23850,SELL,92.22,0,-75,20241226,922,76.85,24.25,52.6,23839.95,0,24.25,10.049999999999272,42.55000000000073,20241226,1001,92.22,SSL,7.75,95.45,23768.8,0.0,7.75,81.20000000000073,14.249999999999275,0.0,1237.5,-5336.250000000109,2122.500000000109,-1152.7500000000005
24000CE_23550PE,24000,23550,SELL,33.84,0,-225,20241226,921,28.200000000000003,19.3,8.9,23843.65,0,19.3,0,8.9,20241226,1334,15.55,Vwap_thershold,1.4,14.15,23692.5,0.0,1.4,0,14.15,0.0,4027.5000000000005,0,-1181.25,2846.2500000000005
24000CE_23600PE,24000,23600,SELL,37.620000000000005,0,-225,20241226,921,31.35,19.3,12.05,23843.65,0,19.3,0,12.05,20241226,1334,25.5,Vwap_thershold,1.4,24.1,23692.5,0.0,1.4,0,24.1,0.0,4027.5000000000005,0,-2711.25,1316.2500000000002
24000CE_23650PE,24000,23650,SELL,42.540000000000006,0,-150,20241226,921,35.45,19.3,16.15,23843.65,0,19.3,0,16.15,20241226,1334,37.8,Vwap_thershold,1.4,36.4,23692.5,0.0,1.4,0,36.4,0.0,2685.0000000000005,0,-3037.5,-352.49999999999915
24000CE_23700PE,24000,23700,SELL,49.38000000000001,0,-150,20241226,921,41.150000000000006,19.3,21.85,23843.65,0,19.3,0,21.85,20241226,1007,42.599999999999994,Vwap_thershold,4.8,37.8,23740.1,0.0,4.8,0,37.8,0.0,2175.0,0,-2392.4999999999995,-217.4999999999983
24000CE_23750PE,24000,23750,SELL,58.8,0,-150,20241226,921,49.0,19.3,29.7,23843.65,0,19.3,0,29.7,20241226,1005,46.0,Vwap_thershold,5.3,40.7,23768.5,0.0,5.3,0,40.7,0.0,2100.0,0,-1650.0000000000005,450.0
24000CE_23800PE,24000,23800,SELL,71.82,0,-150,20241226,921,59.849999999999994,19.3,40.55,23843.65,0,19.3,0,40.55,20241226,1001,67.25,Vwap_thershold,5.4,61.85,23768.8,0.0,5.4,31.200000000000728,30.649999999999274,0.0,2085.0,-4680.000000000109,1485.0000000001085,-1110.000000000001
24000CE_23850PE,24000,23850,SELL,82.86,0,-75,20241226,922,69.05,16.45,52.6,23839.95,0,16.45,10.049999999999272,42.55000000000073,20241226,1001,82.86,SSL,5.4,95.45,23768.8,0.0,5.4,81.20000000000073,14.249999999999275,0.0,828.7499999999999,-5336.250000000109,2122.500000000109,-1035.7500000000002
24050CE_23550PE,24050,23550,SELL,26.46,0,-300,20241226,921,22.05,13.15,8.9,23843.65,0,13.15,0,8.9,20241226,1334,15.15,Vwap_thershold,1.0,14.15,23692.5,0.0,1.0,0,14.15,0.0,3645.0,0,-1575.0,2070.0
24050CE_23600PE,24050,23600,SELL,30.240000000000002,0,-225,20241226,921,25.200000000000003,13.15,12.05,23843.65,0,13.15,0,12.05,20241226,1334,25.1,Vwap_thershold,1.0,24.1,23692.5,0.0,1.0,0,24.1,0.0,2733.75,0,-2711.25,22.50000000000032
24050CE_23650PE,24050,23650,SELL,35.16,0,-225,20241226,921,29.299999999999997,13.15,16.15,23843.65,0,13.15,0,16.15,20241226,1007,28.15,Vwap_thershold,3.4,24.75,23740.1,0.0,3.4,0,24.75,0.0,2193.75,0,-1935.0000000000002,258.74999999999966
24050CE_23700PE,24050,23700,SELL,42.0,0,-150,20241226,921,35.0,13.15,21.85,23843.65,0,13.15,0,21.85,20241226,1007,41.199999999999996,Vwap_thershold,3.4,37.8,23740.1,0.0,3.4,0,37.8,0.0,1462.5,0,-2392.4999999999995,-929.9999999999993
24050CE_23750PE,24050,23750,SELL,51.42,0,-150,20241226,921,42.85,13.15,29.7,23843.65,0,13.15,0,29.7,20241226,1001,41.1,Vwap_thershold,3.7,37.4,23768.8,0.0,3.7,0,37.4,0.0,1417.5,0,-1155.0,262.5
24050CE_23800PE,24050,23800,SELL,64.44,0,-150,20241226,921,53.699999999999996,13.15,40.55,23843.65,0,13.15,0,40.55,20241226,1001,64.44,SSL,3.7,61.85,23768.8,0.0,3.7,31.200000000000728,30.649999999999274,0.0,1417.5,-4680.000000000109,1485.0000000001085,-1611.0000000000002
24050CE_23850PE,24050,23850,SELL,76.44,0,-150,20241226,922,63.7,11.1,52.6,23839.95,0,11.1,10.049999999999272,42.55000000000073,20241226,950,76.44,SSL,3.8,74.15,23797.7,0.0,3.8,52.29999999999927,21.850000000000733,0.0,1095.0,-6337.5,3104.9999999999995,-1910.9999999999993
