strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23300CE_23200PE,23300,23200,SELL,73.8,0,-150,20250116,921,61.5,53.05,8.45,23337.2,37.20000000000073,15.84999999999927,0,8.45,20250116,1515,5.3999999999999995,INTRA,5.35,0.05,23320.9,20.900000000001455,-15.550000000001456,0,0.05,2444.999999999891,4710.000000000108,0,1259.9999999999998,8415.0
23300CE_23250PE,23300,23250,SELL,81.17999999999999,0,-75,20250116,921,67.64999999999999,53.05,14.6,23337.2,37.20000000000073,15.84999999999927,0,14.6,20250116,1515,5.3999999999999995,INTRA,5.35,0.05,23320.9,20.900000000001455,-15.550000000001456,0,0.05,1222.4999999999454,2355.000000000054,0,1091.25,4668.749999999999
23300CE_23300PE,23300,23300,SELL,90.84,0,-75,20250116,923,75.7,50.2,25.5,23337.8,37.79999999999927,12.40000000000073,0,25.5,20250116,1515,5.449999999999999,INTRA,5.35,0.1,23320.9,20.900000000001455,-15.550000000001456,0,0.1,1267.4999999998363,2096.2500000001637,0,1905.0,5268.75
23300CE_23350PE,23300,23350,SELL,85.5,0,-75,20250116,1255,71.25,19.85,51.4,23325.8,25.799999999999272,-5.949999999999271,24.200000000000728,27.19999999999927,20250116,1515,50.1,INTRA,5.35,44.75,23320.9,20.900000000001455,-15.550000000001456,29.099999999998545,15.650000000001455,367.4999999998363,720.0000000001638,-367.4999999998363,866.2499999998362,1586.25
23350CE_23200PE,23350,23200,SELL,45.84,0,-150,20250116,921,38.2,29.75,8.45,23337.2,0.0,29.75,0,8.45,20250116,1515,0.15000000000000002,INTRA,0.1,0.05,23320.9,0.0,0.1,0,0.05,0.0,4447.5,0,1259.9999999999998,5707.500000000001
23350CE_23250PE,23350,23250,SELL,53.22,0,-150,20250116,921,44.35,29.75,14.6,23337.2,0.0,29.75,0,14.6,20250116,1515,0.15000000000000002,INTRA,0.1,0.05,23320.9,0.0,0.1,0,0.05,0.0,4447.5,0,2182.5,6630.0
23350CE_23300PE,23350,23300,SELL,68.22,0,-150,20250116,921,56.85,29.75,27.1,23337.2,0.0,29.75,0,27.1,20250116,1515,0.2,INTRA,0.1,0.1,23320.9,0.0,0.1,0,0.1,0.0,4447.5,0,4050.0,8497.5
23350CE_23350PE,23350,23350,SELL,95.7,0,-75,20250116,922,79.75,31.4,48.35,23345.1,0.0,31.4,4.900000000001455,43.449999999998546,20250116,955,95.7,SSL,17.05,80.3,23299.65,0.0,17.05,50.349999999998545,29.950000000001452,0.0,1076.2499999999998,-3408.7499999997817,1012.4999999997821,-1196.2500000000002
23350CE_23350PE,23350,23350,SELL,72.6,0,-150,20250116,1255,60.5,9.1,51.4,23325.8,0.0,9.1,24.200000000000728,27.19999999999927,20250116,1515,44.85,INTRA,0.1,44.75,23320.9,0.0,0.1,29.099999999998545,15.650000000001455,0.0,1350.0,-734.9999999996726,1732.4999999996724,2347.5
23400CE_23200PE,23400,23200,SELL,33.0,0,-225,20250116,921,27.5,19.05,8.45,23337.2,0.0,19.05,0,8.45,20250116,1515,0.1,INTRA,0.05,0.05,23320.9,0.0,0.05,0,0.05,0.0,4275.0,0,1889.9999999999998,6165.0
23400CE_23250PE,23400,23250,SELL,40.379999999999995,0,-150,20250116,921,33.65,19.05,14.6,23337.2,0.0,19.05,0,14.6,20250116,1515,0.1,INTRA,0.05,0.05,23320.9,0.0,0.05,0,0.05,0.0,2850.0,0,2182.5,5032.5
23400CE_23300PE,23400,23300,SELL,55.38000000000001,0,-150,20250116,921,46.150000000000006,19.05,27.1,23337.2,0.0,19.05,0,27.1,20250116,1053,53.7,Vwap_thershold,5.7,48.0,23282.45,0.0,5.7,17.549999999999272,30.450000000000728,0.0,2002.5000000000002,-2632.499999999891,-502.5000000001089,-1132.4999999999995
23400CE_23350PE,23400,23350,SELL,87.9,0,-75,20250116,921,73.25,19.05,54.2,23337.2,0.0,19.05,12.799999999999272,41.40000000000073,20250116,955,87.9,SSL,11.6,80.3,23299.65,0.0,11.6,50.349999999998545,29.950000000001452,0.0,558.7500000000001,-2816.2499999999454,858.7499999999459,-1098.7500000000005
