strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
24400CE_24200PE,24400,24200,SELL,86.4,0,-75,20241107,926,72.0,54.65,17.35,24370.55,0,54.65,0,17.35,20241107,1002,80.5,Vwap_thershold,19.3,61.2,24230.55,0,19.3,0.0,61.2,0,2651.2499999999995,0.0,-3288.75,-637.5
24400CE_24200PE,24400,24200,SELL,77.75999999999999,0,-150,20241107,1014,64.8,14.4,50.4,24221.75,0,14.4,0,50.4,20241107,1515,1.25,INTRA,0.1,1.15,24197.25,0,0.1,2.75,-1.6,0,2145.0,-412.5,7800.0,9532.5
24400CE_24250PE,24400,24250,SELL,94.56,0,-75,20241107,927,78.8,49.5,29.3,24356.15,0,49.5,0,29.3,20241107,959,88.6,Vwap_thershold,27.5,61.1,24279.8,0,27.5,0.0,61.1,0,1650.0,0.0,-2385.0,-734.9999999999998
24400CE_24250PE,24400,24250,SELL,69.96,0,-150,20241107,1055,58.3,11.4,46.9,24256.4,0,11.4,0,46.9,20241107,1118,69.96,SSL,6.6,75.15,24208.9,0,6.6,41.099999999998545,34.05000000000146,0,720.0000000000001,-6164.999999999782,1927.4999999997806,-1748.9999999999995
24400CE_24300PE,24400,24300,SELL,95.75999999999999,0,-75,20241107,933,79.8,39.75,40.05,24351.05,0,39.75,0,40.05,20241107,958,95.75999999999999,SSL,29.2,78.15,24293.9,0,29.2,6.099999999998545,72.05000000000146,0,791.25,-457.49999999989086,-2400.0000000001096,-1196.9999999999995
24450CE_24200PE,24450,24200,SELL,70.98,0,-150,20241107,921,59.150000000000006,51.2,7.95,24424.75,0,51.2,0,7.95,20241107,1000,68.80000000000001,Vwap_thershold,17.6,51.2,24258.35,0,17.6,0.0,51.2,0,5040.0,0.0,-6487.5,-1447.500000000001
24450CE_24200PE,24450,24200,SELL,66.48,0,-150,20241107,1017,55.400000000000006,10.95,44.45,24231.8,0,10.95,0,44.45,20241107,1515,1.2,INTRA,0.05,1.15,24197.25,0,0.05,2.75,-1.6,0,1634.9999999999998,-412.5,6907.500000000001,8130.0
24450CE_24250PE,24450,24250,SELL,77.64,0,-150,20241107,921,64.7,51.2,13.5,24424.75,0,51.2,0,13.5,20241107,958,71.95,Vwap_thershold,20.55,51.4,24293.9,0,20.55,0.0,51.4,0,4597.5,0.0,-5685.0,-1087.5
24450CE_24250PE,24450,24250,SELL,65.52000000000001,0,-150,20241107,1055,54.6,7.7,46.9,24256.4,0,7.7,0,46.9,20241107,1117,65.52000000000001,SSL,4.65,61.8,24220.8,0,4.65,29.200000000000728,32.59999999999927,0,457.5,-4380.000000000109,2145.000000000109,-1638.0000000000014
24450CE_24300PE,24450,24300,SELL,87.96000000000001,0,-75,20241107,921,73.30000000000001,51.2,22.1,24424.75,0,51.2,0,22.1,20241107,923,87.96000000000001,SSL,54.85,34.0,24408.05,0,54.85,0.0,34.0,0,-273.7499999999999,0.0,-892.4999999999999,-1099.4999999999998
24450CE_24300PE,24450,24300,SELL,93.78,0,-75,20241107,929,78.15,31.65,46.5,24353.7,0,31.65,0,46.5,20241107,958,93.78,SSL,20.55,78.15,24293.9,0,20.55,6.099999999998545,72.05000000000146,0,832.4999999999999,-457.49999999989086,-1916.2500000001096,-1172.2499999999995
24500CE_24200PE,24500,24200,SELL,52.5,0,-150,20241107,921,43.75,35.8,7.95,24424.75,0,35.8,0,7.95,20241107,923,52.5,SSL,40.1,13.6,24408.05,0,40.1,0.0,13.6,0,-645.0000000000007,0.0,-847.4999999999999,-1312.5
24500CE_24200PE,24500,24200,SELL,56.52,0,-150,20241107,925,47.1,31.0,16.1,24380.15,0,31.0,0,16.1,20241107,959,53.6,Vwap_thershold,13.6,40.0,24279.8,0,13.6,0.0,40.0,0,2610.0,0.0,-3585.0,-975.0
24500CE_24250PE,24500,24250,SELL,59.16,0,-150,20241107,921,49.3,35.8,13.5,24424.75,0,35.8,0,13.5,20241107,923,59.16,SSL,40.1,21.9,24408.05,0,40.1,0.0,21.9,0,-645.0000000000007,0.0,-1259.9999999999998,-1479.0
24500CE_24250PE,24500,24250,SELL,65.46,0,-150,20241107,927,54.55,25.25,29.3,24356.15,0,25.25,0,29.3,20241107,958,65.46,SSL,14.4,51.4,24293.9,0,14.4,0.0,51.4,0,1627.5,0.0,-3314.9999999999995,-1636.4999999999995
24500CE_24300PE,24500,24300,SELL,69.47999999999999,0,-150,20241107,921,57.9,35.8,22.1,24424.75,0,35.8,0,22.1,20241107,923,69.47999999999999,SSL,40.1,34.0,24408.05,0,40.1,0.0,34.0,0,-645.0000000000007,0.0,-1784.9999999999998,-1736.9999999999986
24500CE_24300PE,24500,24300,SELL,78.06,0,-150,20241107,931,65.05,21.75,43.3,24353.35,0,21.75,0,43.3,20241107,958,78.06,SSL,14.4,78.15,24293.9,0,14.4,6.099999999998545,72.05000000000146,0,1102.5,-914.9999999997817,-4312.500000000219,-1951.5000000000007
24500CE_24350PE,24500,24350,SELL,86.03999999999999,0,-75,20241107,921,71.69999999999999,35.8,35.9,24424.75,0,35.8,0,35.9,20241107,923,86.03999999999999,SSL,40.1,52.2,24408.05,0,40.1,0.0,52.2,0,-322.50000000000034,0.0,-1222.5000000000002,-1075.5000000000002
24550CE_24200PE,24550,24200,SELL,38.879999999999995,0,-225,20241107,921,32.4,24.45,7.95,24424.75,0,24.45,0,7.95,20241107,923,38.879999999999995,SSL,28.3,13.6,24408.05,0,28.3,0.0,13.6,0,-866.2500000000003,0.0,-1271.2499999999998,-1457.9999999999993
24550CE_24200PE,24550,24200,SELL,43.74,0,-150,20241107,926,36.45,19.1,17.35,24370.55,0,19.1,0,17.35,20241107,958,42.25,Vwap_thershold,10.15,32.1,24293.9,0,10.15,0.0,32.1,0,1342.5000000000002,0.0,-2212.5,-869.9999999999995
24550CE_24250PE,24550,24250,SELL,45.540000000000006,0,-150,20241107,921,37.95,24.45,13.5,24424.75,0,24.45,0,13.5,20241107,923,45.540000000000006,SSL,28.3,21.9,24408.05,0,28.3,0.0,21.9,0,-577.5000000000002,0.0,-1259.9999999999998,-1138.5000000000005
24550CE_24250PE,24550,24250,SELL,52.559999999999995,0,-150,20241107,929,43.8,16.0,27.8,24353.7,0,16.0,0,27.8,20241107,958,52.559999999999995,SSL,10.15,51.4,24293.9,0,10.15,0.0,51.4,0,877.5,0.0,-3539.9999999999995,-1313.9999999999998
24550CE_24300PE,24550,24300,SELL,55.86,0,-150,20241107,921,46.55,24.45,22.1,24424.75,0,24.45,0,22.1,20241107,923,55.86,SSL,28.3,34.0,24408.05,0,28.3,0.0,34.0,0,-577.5000000000002,0.0,-1784.9999999999998,-1396.5000000000005
24550CE_24300PE,24550,24300,SELL,64.86,0,-150,20241107,933,54.05,14.0,40.05,24351.05,0,14.0,0,40.05,20241107,958,64.86,SSL,10.15,78.15,24293.9,0,10.15,6.099999999998545,72.05000000000146,0,577.5,-914.9999999997817,-4800.000000000219,-1621.5000000000005
24550CE_24350PE,24550,24350,SELL,72.41999999999999,0,-150,20241107,921,60.349999999999994,24.45,35.9,24424.75,0,24.45,0,35.9,20241107,923,72.41999999999999,SSL,28.3,52.2,24408.05,0,28.3,0.0,52.2,0,-577.5000000000002,0.0,-2445.0000000000005,-1810.499999999999
24600CE_24200PE,24600,24200,SELL,29.46,0,-225,20241107,921,24.55,16.6,7.95,24424.75,0,16.6,0,7.95,20241107,923,29.46,SSL,19.7,13.6,24408.05,0,19.7,0.0,13.6,0,-697.4999999999995,0.0,-1271.2499999999998,-1104.75
24600CE_24200PE,24600,24200,SELL,34.08,0,-225,20241107,928,28.4,10.5,17.9,24346.3,0,10.5,0,17.9,20241107,958,34.08,SSL,7.05,32.1,24293.9,0,7.05,0.0,32.1,0,776.25,0.0,-3195.0000000000005,-1278.0
24600CE_24250PE,24600,24250,SELL,36.120000000000005,0,-225,20241107,921,30.1,16.6,13.5,24424.75,0,16.6,0,13.5,20241107,923,36.120000000000005,SSL,19.7,21.9,24408.05,0,19.7,0.0,21.9,0,-697.4999999999995,0.0,-1889.9999999999998,-1354.5000000000007
24600CE_24250PE,24600,24250,SELL,42.959999999999994,0,-150,20241107,931,35.8,10.55,25.25,24353.35,0,10.55,0,25.25,20241107,958,42.959999999999994,SSL,7.05,51.4,24293.9,0,7.05,0.0,51.4,0,525.0000000000001,0.0,-3922.5,-1073.9999999999995
24600CE_24300PE,24600,24300,SELL,46.440000000000005,0,-150,20241107,921,38.7,16.6,22.1,24424.75,0,16.6,0,22.1,20241107,923,46.440000000000005,SSL,19.7,34.0,24408.05,0,19.7,0.0,34.0,0,-464.99999999999966,0.0,-1784.9999999999998,-1161.0000000000002
24600CE_24300PE,24600,24300,SELL,59.519999999999996,0,-150,20241107,933,49.599999999999994,9.55,40.05,24351.05,0,9.55,0,40.05,20241107,957,59.519999999999996,SSL,6.9,53.8,24318.95,0,6.9,0.0,53.8,0,397.50000000000006,0.0,-2062.5,-1488.0000000000002
24650CE_24200PE,24650,24200,SELL,22.74,0,-300,20241107,921,18.95,11.0,7.95,24424.75,0,11.0,0,7.95,20241107,923,22.74,SSL,13.35,13.6,24408.05,0,13.35,0.0,13.6,0,-704.9999999999999,0.0,-1694.9999999999998,-1136.9999999999998
24650CE_24200PE,24650,24200,SELL,22.92,0,-300,20241107,947,19.1,7.55,11.55,24374.3,0,7.55,0,11.55,20241107,957,22.92,SSL,4.85,18.85,24318.95,0,4.85,0.0,18.85,0,810.0,0.0,-2190.0,-1146.0
24650CE_24250PE,24650,24250,SELL,29.4,0,-225,20241107,921,24.5,11.0,13.5,24424.75,0,11.0,0,13.5,20241107,923,29.4,SSL,13.35,21.9,24408.05,0,13.35,0.0,21.9,0,-528.7499999999999,0.0,-1889.9999999999998,-1102.4999999999998
24650CE_24250PE,24650,24250,SELL,33.0,0,-225,20241107,947,27.5,7.55,19.95,24374.3,0,7.55,0,19.95,20241107,957,33.0,SSL,4.85,32.1,24318.95,0,4.85,0.0,32.1,0,607.5,0.0,-2733.7500000000005,-1237.5
24650CE_24300PE,24650,24300,SELL,39.72,0,-225,20241107,921,33.1,11.0,22.1,24424.75,0,11.0,0,22.1,20241107,923,39.72,SSL,13.35,34.0,24408.05,0,13.35,0.0,34.0,0,-528.7499999999999,0.0,-2677.4999999999995,-1489.4999999999993
24650CE_24300PE,24650,24300,SELL,49.31999999999999,0,-150,20241107,947,41.099999999999994,7.55,33.55,24374.3,0,7.55,0,33.55,20241107,956,49.31999999999999,SSL,4.95,45.05,24335.55,0,4.95,0.0,45.05,0,389.99999999999994,0.0,-1725.0,-1232.9999999999998
