strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23600CE_23200PE,23600,23200,SELL,63.11999999999999,0,-150,20241121,921,52.599999999999994,23.95,28.65,23415.75,0,23.95,0,28.65,20241121,1515,0.2,INTRA,0.1,0.1,23353.1,0,0.1,0,0.1,0,3577.4999999999995,0,4282.5,7859.999999999999
23600CE_23250PE,23600,23250,SELL,76.98,0,-150,20241121,921,64.15,23.95,40.2,23415.75,0,23.95,0,40.2,20241121,1515,0.2,INTRA,0.1,0.1,23353.1,0,0.1,0,0.1,0,3577.4999999999995,0,6015.0,9592.5
23600CE_23300PE,23600,23300,SELL,74.22,0,-150,20241121,928,61.849999999999994,12.8,49.05,23387.65,0,12.8,0,49.05,20241121,932,74.22,SSL,7.3,71.1,23331.15,0,7.3,0,71.1,0,825.0000000000001,0,-3307.4999999999995,-1855.5000000000007
23650CE_23200PE,23650,23200,SELL,55.08,0,-150,20241121,921,45.9,17.25,28.65,23415.75,0,17.25,0,28.65,20241121,1515,0.25,INTRA,0.15,0.1,23353.1,0,0.15,0,0.1,0,2565.0,0,4282.5,6847.5
23650CE_23250PE,23650,23250,SELL,68.94,0,-150,20241121,921,57.45,17.25,40.2,23415.75,0,17.25,0,40.2,20241121,1515,0.25,INTRA,0.15,0.1,23353.1,0,0.15,0,0.1,0,2565.0,0,6015.0,8580.0
23650CE_23300PE,23650,23300,SELL,69.96,0,-150,20241121,928,58.3,9.25,49.05,23387.65,0,9.25,0,49.05,20241121,931,69.96,SSL,7.2,64.05,23346.25,0,7.2,0,64.05,0,307.5,0,-2250.0,-1748.9999999999995
23700CE_23200PE,23700,23200,SELL,49.61999999999999,0,-150,20241121,921,41.349999999999994,12.7,28.65,23415.75,0,12.7,0,28.65,20241121,1515,0.2,INTRA,0.1,0.1,23353.1,0,0.1,0,0.1,0,1890.0,0,4282.5,6172.499999999999
23700CE_23250PE,23700,23250,SELL,63.480000000000004,0,-150,20241121,921,52.900000000000006,12.7,40.2,23415.75,0,12.7,0,40.2,20241121,1515,0.2,INTRA,0.1,0.1,23353.1,0,0.1,0,0.1,0,1890.0,0,6015.0,7905.0
23750CE_23200PE,23750,23200,SELL,45.0,0,-150,20241121,921,37.5,8.85,28.65,23415.75,0,8.85,0,28.65,20241121,1515,0.2,INTRA,0.1,0.1,23353.1,0,0.1,0,0.1,0,1312.5,0,4282.5,5595.0
23750CE_23250PE,23750,23250,SELL,58.86000000000001,0,-150,20241121,921,49.050000000000004,8.85,40.2,23415.75,0,8.85,0,40.2,20241121,1515,0.2,INTRA,0.1,0.1,23353.1,0,0.1,0,0.1,0,1312.5,0,6015.0,7327.5
