strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
22500CE_22300PE,22500,22300,SELL,49.26,0,-150,20250313,921,41.05,30.75,10.3,22468.0,0,30.75,0,10.3,20250313,955,45.4,Vwap_thershold,41.3,4.1,22514.0,14.0,27.299999999999997,0,4.1,-2100.0,517.5000000000005,0,930.0000000000001,-652.5000000000002
22500CE_22300PE,22500,22300,SELL,29.7,0,-225,20250313,1139,24.75,15.4,9.35,22432.65,0,15.4,0,9.35,20250313,1515,0.15000000000000002,INTRA,0.05,0.1,22411.35,0.0,0.05,0,0.1,0.0,3453.75,0,2081.25,5535.0
22500CE_22350PE,22500,22350,SELL,56.879999999999995,0,-150,20250313,921,47.4,30.75,16.65,22468.0,0,30.75,0,16.65,20250313,956,50.55,Vwap_thershold,45.0,5.55,22519.9,19.900000000001455,25.099999999998545,0,5.55,-2985.0000000002183,847.5000000002183,0,1664.9999999999998,-472.4999999999998
22500CE_22350PE,22500,22350,SELL,45.9,0,-150,20250313,1052,38.25,29.65,8.6,22494.8,0,29.65,0,8.6,20250313,1515,0.15000000000000002,INTRA,0.05,0.1,22411.35,0.0,0.05,0,0.1,0.0,4440.0,0,1275.0,5715.0
22500CE_22400PE,22500,22400,SELL,69.78,0,-150,20250313,921,58.15,30.75,27.4,22468.0,0.0,30.75,0,27.4,20250313,957,61.35,Vwap_thershold,52.25,9.1,22527.15,27.150000000001455,25.099999999998545,0,9.1,-4072.5000000002183,847.5000000002183,0,2744.9999999999995,-480.00000000000045
22500CE_22400PE,22500,22400,SELL,61.5,0,-150,20250313,1045,51.25,43.25,8.0,22518.4,18.400000000001455,24.849999999998545,0,8.0,20250313,1515,2.25,INTRA,0.05,2.2,22411.35,0.0,0.05,0,2.2,2760.0000000002183,3719.9999999997817,0,870.0,7350.0
22500CE_22450PE,22500,22450,SELL,90.54,0,-75,20250313,921,75.45,30.75,44.7,22468.0,0.0,30.75,0,44.7,20250313,958,71.45,Vwap_thershold,57.65,13.8,22535.1,35.099999999998545,22.550000000001454,0.0,13.8,-2632.499999999891,614.999999999891,0.0,2317.5,300.0
22500CE_22450PE,22500,22450,SELL,73.68,0,-150,20250313,1037,61.400000000000006,49.7,11.7,22526.45,26.450000000000728,23.249999999999275,0,11.7,20250313,1139,73.68,SSL,15.4,59.7,22432.65,0.0,15.4,17.349999999998545,42.35000000000146,3967.500000000109,1177.4999999998913,-2602.4999999997817,-4597.500000000219,-1842.0000000000002
22500CE_22500PE,22500,22500,SELL,95.7,0,-75,20250313,929,79.75,25.25,54.5,22483.9,0,25.25,16.099999999998545,38.400000000001455,20250313,1137,95.7,SSL,18.15,79.45,22450.3,0.0,18.15,49.70000000000073,29.749999999999275,0.0,532.5000000000001,-2520.0000000001637,648.7500000001635,-1196.2500000000002
22550CE_22300PE,22550,22300,SELL,33.3,0,-225,20250313,921,27.75,17.45,10.3,22468.0,0,17.45,0,10.3,20250313,957,31.9,Vwap_thershold,27.7,4.2,22527.15,0.0,27.7,0,4.2,0.0,-2306.25,0,1372.5000000000002,-933.7499999999997
22550CE_22300PE,22550,22300,SELL,21.18,0,-300,20250313,1139,17.65,8.3,9.35,22432.65,0,8.3,0,9.35,20250313,1515,0.15000000000000002,INTRA,0.05,0.1,22411.35,0.0,0.05,0,0.1,0.0,2475.0,0,2775.0,5250.0
22550CE_22350PE,22550,22350,SELL,40.919999999999995,0,-150,20250313,921,34.099999999999994,17.45,16.65,22468.0,0,17.45,0,16.65,20250313,957,33.65,Vwap_thershold,27.7,5.95,22527.15,0.0,27.7,0,5.95,0.0,-1537.5,0,1605.0,67.49999999999936
22550CE_22350PE,22550,22350,SELL,28.2,0,-225,20250313,1052,23.5,14.9,8.6,22494.8,0,14.9,0,8.6,20250313,1140,28.2,SSL,7.8,21.45,22423.7,0.0,7.8,0,21.45,0.0,1597.5000000000002,0,-2891.25,-1057.4999999999998
22550CE_22400PE,22550,22400,SELL,53.81999999999999,0,-150,20250313,921,44.849999999999994,17.45,27.4,22468.0,0,17.45,0,27.4,20250313,1002,45.35,Vwap_thershold,38.15,7.2,22545.4,0.0,38.15,0,7.2,0.0,-3105.0,0,3030.0,-75.00000000000107
22550CE_22400PE,22550,22400,SELL,39.78,0,-150,20250313,1011,33.15,26.1,7.05,22530.85,0,26.1,0,7.05,20250313,1019,39.78,SSL,37.2,5.4,22555.6,5.599999999998545,31.600000000001458,0,5.4,-839.9999999997817,-825.0000000002185,0,247.49999999999991,-994.5000000000003
22550CE_22450PE,22550,22450,SELL,70.92,0,-150,20250313,922,59.1,16.15,42.95,22466.65,0,16.15,0,42.95,20250313,1137,54.2,Vwap_thershold,9.8,44.4,22450.3,0.0,9.8,0,44.4,0.0,952.4999999999997,0,-217.49999999999937,734.9999999999998
22550CE_22500PE,22550,22500,SELL,81.18,0,-75,20250313,925,67.65,18.85,48.8,22497.4,0,18.85,2.599999999998545,46.20000000000145,20250313,927,81.18,SSL,13.75,70.65,22463.25,0.0,13.75,36.75,33.900000000000006,0.0,382.5000000000001,-2561.250000000109,922.5000000001085,-1014.7500000000001
22550CE_22500PE,22550,22500,SELL,81.0,0,-75,20250313,928,67.5,16.1,51.4,22484.05,0,16.1,15.950000000000728,35.44999999999927,20250313,932,81.0,SSL,13.6,67.75,22468.65,0.0,13.6,31.349999999998545,36.400000000001455,0.0,187.50000000000014,-1154.9999999998363,-71.25000000016382,-1012.5
22550CE_22550PE,22550,22550,SELL,92.33999999999999,0,-75,20250313,956,76.94999999999999,22.4,54.55,22519.9,0,22.4,30.099999999998545,24.450000000001452,20250313,1052,92.33999999999999,SSL,14.9,81.65,22494.8,0.0,14.9,55.20000000000073,26.449999999999278,0.0,562.4999999999999,-1882.5000000001637,-149.99999999983692,-1154.25
22550CE_22550PE,22550,22550,SELL,84.9,0,-75,20250313,1113,70.75,17.15,53.6,22518.05,0,17.15,31.950000000000728,21.649999999999274,20250313,1120,84.9,SSL,13.2,72.25,22502.35,0.0,13.2,47.650000000001455,24.599999999998545,0.0,296.24999999999994,-1177.5000000000546,-221.24999999994532,-1061.2500000000005
22600CE_22300PE,22600,22300,SELL,25.08,0,-300,20250313,921,20.9,10.6,10.3,22468.0,0,10.6,0,10.3,20250313,1002,23.0,Vwap_thershold,19.8,3.2,22545.4,0.0,19.8,0,3.2,0.0,-2760.0000000000005,0,2130.0,-630.0000000000005
