strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23600CE_23400PE,23600,23400,SELL,71.58,0,-150,20250109,921,59.65,50.15,9.5,23617.0,17.0,33.15,0,9.5,20250109,1016,65.45,Vwap_thershold,60.85,4.6,23650.45,50.45000000000073,10.399999999999274,0,4.6,-5017.500000000109,3412.5000000001087,0,735.0,-870.0000000000007
23600CE_23400PE,23600,23400,SELL,45.18000000000001,0,-150,20250109,1047,37.650000000000006,23.6,14.05,23551.55,0.0,23.6,0,14.05,20250109,1515,0.1,INTRA,0.05,0.05,23519.0,0.0,0.05,0,0.05,0.0,3532.5,0,2100.0,5632.500000000001
23600CE_23450PE,23600,23450,SELL,77.22,0,-150,20250109,921,64.35,50.15,14.2,23617.0,17.0,33.15,0,14.2,20250109,1016,67.5,Vwap_thershold,60.85,6.65,23650.45,50.45000000000073,10.399999999999274,0,6.65,-5017.500000000109,3412.5000000001087,0,1132.4999999999998,-472.50000000000085
23600CE_23450PE,23600,23450,SELL,45.48,0,-150,20250109,1045,37.9,30.05,7.85,23609.7,9.700000000000728,20.349999999999273,0,7.85,20250109,1047,45.48,SSL,23.6,22.65,23551.55,0.0,23.6,0,22.65,1455.0000000001091,-487.50000000010925,0,-2220.0,-1136.9999999999998
23600CE_23500PE,23600,23500,SELL,84.41999999999999,0,-75,20250109,921,70.35,50.15,20.2,23617.0,17.0,33.15,0,20.2,20250109,1515,0.1,INTRA,0.05,0.05,23519.0,0.0,0.05,0,0.05,1275.0,2482.5,0,1511.25,5268.75
23600CE_23550PE,23600,23550,SELL,95.58000000000001,0,-75,20250109,921,79.65,50.15,29.5,23617.0,17.0,33.15,0,29.5,20250109,1047,79.45,Vwap_thershold,23.6,55.85,23551.55,0.0,23.6,0.0,55.85,1275.0,716.2499999999998,0.0,-1976.25,15.000000000000213
23600CE_23550PE,23600,23550,SELL,75.78,0,-150,20250109,1108,63.15,18.75,44.4,23555.6,0.0,18.75,0,44.4,20250109,1515,31.5,INTRA,0.05,31.45,23519.0,0.0,0.05,31.0,0.4499999999999993,0.0,2805.0,-4650.0,6592.5,4747.5
23600CE_23600PE,23600,23600,SELL,95.34,0,-75,20250109,941,79.45,35.35,44.1,23605.2,5.200000000000728,30.149999999999274,0.0,44.1,20250109,1047,95.34,SSL,23.6,88.6,23551.55,0.0,23.6,48.45000000000073,40.14999999999927,390.00000000005457,491.24999999994543,-3633.7500000000546,296.2500000000551,-1191.75
23600CE_23600PE,23600,23600,SELL,79.74000000000001,0,-75,20250109,1216,66.45,18.25,48.2,23575.65,0.0,18.25,24.349999999998545,23.850000000001458,20250109,1246,79.74000000000001,SSL,8.95,71.3,23551.45,0.0,8.95,48.54999999999927,22.750000000000725,0.0,697.5,-1815.0000000000546,82.500000000055,-996.7500000000005
23650CE_23400PE,23650,23400,SELL,50.16,0,-150,20250109,921,41.8,32.3,9.5,23617.0,0.0,32.3,0,9.5,20250109,1515,0.1,INTRA,0.05,0.05,23519.0,0.0,0.05,0,0.05,0.0,4837.5,0,1417.5,6254.999999999999
