strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23550CE_23150PE,23550,23150,SELL,56.58,0,-150,20250327,937,47.15,40.0,7.15,23513.3,0,40.0,0,7.15,20250327,941,56.58,SSL,52.55,6.5,23530.1,0,52.55,0,6.5,0,-1882.4999999999995,0,97.50000000000006,-1414.5
23550CE_23200PE,23550,23200,SELL,73.8,0,-150,20250327,933,61.5,53.2,8.3,23524.1,0,53.2,0,8.3,20250327,955,73.8,SSL,71.9,6.35,23566.3,16.299999999999272,55.60000000000073,0,6.35,-2444.999999999891,-360.0000000001096,0,292.50000000000017,-1844.9999999999995
23550CE_23250PE,23550,23250,SELL,76.98,0,-150,20250327,933,64.15,53.2,10.95,23524.1,0,53.2,0,10.95,20250327,955,76.98,SSL,71.9,7.8,23566.3,16.299999999999272,55.60000000000073,0,7.8,-2444.999999999891,-360.0000000001096,0,472.49999999999994,-1924.4999999999998
23550CE_23300PE,23550,23300,SELL,81.18,0,-75,20250327,933,67.65,53.2,14.45,23524.1,0.0,53.2,0,14.45,20250327,955,81.18,SSL,71.9,9.45,23566.3,16.299999999999272,55.60000000000073,0,9.45,-1222.4999999999454,-180.0000000000548,0,375.0,-1014.7500000000001
23550CE_23300PE,23550,23300,SELL,71.58000000000001,0,-150,20250327,1051,59.650000000000006,52.2,7.45,23565.1,15.099999999998545,37.10000000000146,0,7.45,20250327,1100,71.58000000000001,SSL,71.0,4.75,23600.9,50.900000000001455,20.099999999998545,0,4.75,-5370.000000000437,2550.000000000437,0,405.0,-1789.500000000001
23550CE_23350PE,23550,23350,SELL,86.94,0,-75,20250327,933,72.45,53.2,19.25,23524.1,0.0,53.2,0,19.25,20250327,959,86.94,SSL,84.7,10.95,23585.45,35.45000000000073,49.249999999999275,0,10.95,-2658.7500000000546,296.25000000005457,0,622.5,-1086.7499999999995
23550CE_23350PE,23550,23350,SELL,73.38000000000001,0,-150,20250327,1051,61.150000000000006,52.2,8.95,23565.1,15.099999999998545,37.10000000000146,0,8.95,20250327,1100,73.38000000000001,SSL,71.0,5.4,23600.9,50.900000000001455,20.099999999998545,0,5.4,-5370.000000000437,2550.000000000437,0,532.4999999999999,-1834.5000000000007
23550CE_23400PE,23550,23400,SELL,94.8,0,-75,20250327,933,79.0,53.2,25.8,23524.1,0.0,53.2,0,25.8,20250327,959,94.8,SSL,84.7,13.8,23585.45,35.45000000000073,49.249999999999275,0,13.8,-2658.7500000000546,296.25000000005457,0,900.0,-1184.9999999999998
23550CE_23400PE,23550,23400,SELL,76.08000000000001,0,-150,20250327,1051,63.400000000000006,52.2,11.2,23565.1,15.099999999998545,37.10000000000146,0,11.2,20250327,1100,76.08000000000001,SSL,71.0,6.35,23600.9,50.900000000001455,20.099999999998545,0,6.35,-5370.000000000437,2550.000000000437,0,727.5,-1902.000000000001
23550CE_23450PE,23550,23450,SELL,95.33999999999999,0,-75,20250327,936,79.44999999999999,48.8,30.65,23522.5,0.0,48.8,0,30.65,20250327,959,95.33999999999999,SSL,84.7,17.3,23585.45,35.45000000000073,49.249999999999275,0,17.3,-2658.7500000000546,-33.74999999994586,0,1001.2499999999999,-1191.75
