strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23450CE_23350PE,23450,23350,SELL,75.24000000000001,0,-150,20241114,1113,62.7,52.95,9.75,23489.7,39.70000000000073,13.249999999999275,0,9.75,20241114,1200,75.24000000000001,SSL,72.2,4.0,23528.6,78.59999999999854,-6.399999999998542,0,4.0,-5834.999999999673,2947.4999999996726,0,862.5,-1881.000000000001
23450CE_23400PE,23450,23400,SELL,83.1,0,-75,20241114,1113,69.25,52.95,16.3,23489.7,39.70000000000073,13.249999999999275,0,16.3,20241114,1212,83.1,SSL,84.15,3.6,23543.05,93.04999999999927,-8.899999999999267,0,3.6,-4001.249999999891,1661.2499999998906,0,952.5000000000001,-1038.7499999999995
23450CE_23450PE,23450,23450,SELL,95.88000000000001,0,-75,20241114,1113,79.9,52.95,26.95,23489.7,39.70000000000073,13.249999999999275,0,26.95,20241114,1214,95.88000000000001,SSL,104.4,5.1,23562.9,112.90000000000146,-8.50000000000145,0,5.1,-5490.000000000055,1631.2500000000543,0,1638.75,-1198.5000000000002
23500CE_23350PE,23500,23350,SELL,57.239999999999995,0,-150,20241114,1106,47.699999999999996,40.55,7.15,23523.1,23.099999999998545,17.450000000001452,0,7.15,20241114,1214,57.239999999999995,SSL,58.75,2.2,23562.9,62.900000000001455,-4.150000000001455,0,2.2,-5970.000000000437,3240.000000000436,0,742.5,-1430.9999999999998
23500CE_23400PE,23500,23400,SELL,70.26,0,-150,20241114,1101,58.550000000000004,50.7,7.85,23541.85,41.849999999998545,8.850000000001458,0,7.85,20241114,1515,31.5,INTRA,31.35,0.15,23542.15,42.150000000001455,-10.800000000001454,0,0.15,-45.00000000043656,2947.5000000004366,0,1155.0,4057.5000000000005
23500CE_23450PE,23500,23450,SELL,75.84,0,-150,20241114,1101,63.2,50.7,12.5,23541.85,41.849999999998545,8.850000000001458,0,12.5,20241114,1515,31.450000000000003,INTRA,31.35,0.1,23542.15,42.150000000001455,-10.800000000001454,0,0.1,-45.00000000043656,2947.5000000004366,0,1860.0,4762.5
23500CE_23500PE,23500,23500,SELL,89.1,0,-75,20241114,1101,74.25,50.7,23.55,23541.85,41.849999999998545,8.850000000001458,0,23.55,20241114,1515,31.5,INTRA,31.35,0.15,23542.15,42.150000000001455,-10.800000000001454,0,0.15,-22.50000000021828,1473.7500000002183,0,1755.0000000000002,3206.25
23500CE_23550PE,23500,23550,SELL,95.28,0,-75,20241114,1211,79.4,34.4,45.0,23533.25,33.25,1.1499999999999986,16.75,28.25,20241114,1515,50.5,INTRA,31.35,19.15,23542.15,42.150000000001455,-10.800000000001454,7.849999999998545,11.300000000001454,-667.5000000001091,896.2500000001089,667.5000000001091,1271.2499999998909,2167.5000000000005
23550CE_23350PE,23550,23350,SELL,31.259999999999998,0,-225,20241114,1106,26.049999999999997,18.9,7.15,23523.1,0.0,18.9,0,7.15,20241114,1515,0.5,INTRA,0.35,0.15,23542.15,0.0,0.35,0,0.15,0.0,4173.749999999999,0,1575.0,5748.749999999999
23550CE_23400PE,23550,23400,SELL,69.96,0,-150,20241114,1039,58.3,48.5,9.8,23573.2,23.200000000000728,25.299999999999272,0,9.8,20241114,1515,0.5,INTRA,0.35,0.15,23542.15,0.0,0.35,0,0.15,3480.000000000109,3742.499999999891,0,1447.5,8670.0
23550CE_23450PE,23550,23450,SELL,76.14,0,-150,20241114,1039,63.45,48.5,14.95,23573.2,23.200000000000728,25.299999999999272,0,14.95,20241114,1515,0.44999999999999996,INTRA,0.35,0.1,23542.15,0.0,0.35,0,0.1,3480.000000000109,3742.499999999891,0,2227.5,9450.0
23550CE_23500PE,23550,23500,SELL,87.54,0,-75,20241114,1039,72.95,48.5,24.45,23573.2,23.200000000000728,25.299999999999272,0,24.45,20241114,1515,0.5,INTRA,0.35,0.15,23542.15,0.0,0.35,0,0.15,1740.0000000000546,1871.2499999999454,0,1822.5,5433.75
23550CE_23550PE,23550,23550,SELL,93.6,0,-75,20241114,1040,78.0,44.2,33.8,23572.2,22.200000000000728,21.999999999999275,0.0,33.8,20241114,1112,93.6,SSL,14.95,79.5,23498.3,0.0,14.95,51.70000000000073,27.799999999999272,1665.0000000000546,528.7499999999457,-3877.5000000000546,450.00000000005434,-1169.9999999999995
23550CE_23550PE,23550,23550,SELL,79.14,0,-75,20241114,1159,65.95,13.75,52.2,23527.75,0.0,13.75,22.25,29.950000000000003,20241114,1515,19.5,INTRA,0.35,19.15,23542.15,0.0,0.35,7.849999999998545,11.300000000001454,0.0,1005.0,1080.0000000001091,1398.749999999891,3483.75
23600CE_23250PE,23600,23250,SELL,61.61999999999999,0,-150,20241114,941,51.349999999999994,41.65,9.7,23515.1,0.0,41.65,0,9.7,20241114,946,61.61999999999999,SSL,61.65,5.45,23589.05,0.0,61.65,0,5.45,0.0,-3000.0,0,637.4999999999999,-1540.4999999999993
23600CE_23300PE,23600,23300,SELL,74.4,0,-150,20241114,938,62.0,54.65,7.35,23585.2,0.0,54.65,0,7.35,20241114,1000,74.4,SSL,78.75,3.75,23641.1,41.099999999998545,37.650000000001455,0,3.75,-6164.999999999782,2549.9999999997817,0,540.0,-1860.000000000001
