strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
23000CE_22950PE,23000,22950,SELL,66.54,0,-150,20250213,1430,55.45,47.25,8.2,23030.4,30.400000000001455,16.849999999998545,0,8.2,20250213,1515,35.9,INTRA,35.85,0.05,23037.6,37.599999999998545,-1.7499999999985434,0,0.05,-1079.9999999995634,2789.9999999995634,0,1222.4999999999998,2932.5000000000005
23000CE_23000PE,23000,23000,SELL,74.94,0,-150,20250213,1430,62.45,47.25,15.2,23030.4,30.400000000001455,16.849999999998545,0,15.2,20250213,1515,35.95,INTRA,35.85,0.1,23037.6,37.599999999998545,-1.7499999999985434,0,0.1,-1079.9999999995634,2789.9999999995634,0,2265.0,3975.0
23000CE_23050PE,23000,23050,SELL,94.61999999999999,0,-75,20250213,1430,78.85,47.25,31.6,23030.4,30.400000000001455,16.849999999998545,19.599999999998545,12.000000000001457,20250213,1515,50.85,INTRA,35.85,15.0,23037.6,37.599999999998545,-1.7499999999985434,12.400000000001455,2.599999999998545,-539.9999999997817,1394.9999999997817,539.9999999997817,705.0000000002184,2099.9999999999995
23050CE_22900PE,23050,22900,SELL,69.3,0,-150,20250213,1341,57.75,48.25,9.5,23061.45,11.450000000000728,36.79999999999927,0,9.5,20250213,1515,0.7000000000000001,INTRA,0.65,0.05,23037.6,0.0,0.65,0,0.05,1717.5000000001091,5422.499999999891,0,1417.5,8557.5
23050CE_22950PE,23050,22950,SELL,76.5,0,-150,20250213,1341,63.75,48.25,15.5,23061.45,11.450000000000728,36.79999999999927,0,15.5,20250213,1515,0.7000000000000001,INTRA,0.65,0.05,23037.6,0.0,0.65,0,0.05,1717.5000000001091,5422.499999999891,0,2317.5,9457.5
23050CE_23000PE,23050,23000,SELL,88.2,0,-75,20250213,1341,73.5,48.25,25.25,23061.45,11.450000000000728,36.79999999999927,0,25.25,20250213,1515,0.75,INTRA,0.65,0.1,23037.6,0.0,0.65,0,0.1,858.7500000000546,2711.2499999999454,0,1886.25,5456.25
23050CE_23050PE,23050,23050,SELL,93.48,0,-75,20250213,1359,77.9,51.55,26.35,23077.9,27.900000000001455,23.649999999998542,0,26.35,20250213,1515,15.65,INTRA,0.65,15.0,23037.6,0.0,0.65,12.400000000001455,2.599999999998545,2092.500000000109,1724.9999999998909,-930.0000000001091,1781.2500000001091,4668.750000000001
23050CE_23100PE,23050,23100,SELL,91.98,0,-75,20250213,1420,76.65,33.1,43.55,23063.85,13.849999999998545,19.250000000001457,36.150000000001455,7.399999999998542,20250213,1435,91.98,SSL,8.8,94.6,23009.2,0.0,8.8,90.79999999999927,3.800000000000722,1038.7499999998909,783.7500000001091,-4098.749999999836,269.9999999998365,-1149.7499999999998
23050CE_23100PE,23050,23100,SELL,76.44,0,-150,20250213,1454,63.7,20.0,43.7,23055.7,5.700000000000728,14.299999999999272,44.29999999999927,-0.5999999999992696,20250213,1501,76.44,SSL,1.9,78.6,23020.15,0.0,1.9,79.84999999999854,-1.2499999999985505,855.0000000001091,1859.9999999998909,-5332.499999999891,97.49999999989214,-1910.9999999999993
23100CE_22800PE,23100,22800,SELL,86.22,0,-75,20250213,924,71.85,51.2,20.65,23013.65,0.0,51.2,0,20.65,20250213,932,86.22,SSL,77.8,11.65,23081.8,0.0,77.8,0,11.65,0.0,-1994.9999999999995,0,674.9999999999999,-1077.7500000000005
23100CE_22900PE,23100,22900,SELL,54.959999999999994,0,-150,20250213,1335,45.8,36.6,9.2,23085.4,0.0,36.6,0,9.2,20250213,1515,0.2,INTRA,0.15,0.05,23037.6,0.0,0.15,0,0.05,0.0,5467.5,0,1372.4999999999998,6839.999999999999
23100CE_22950PE,23100,22950,SELL,67.25999999999999,0,-150,20250213,1333,56.05,48.75,7.3,23122.05,22.049999999999272,26.700000000000728,0,7.3,20250213,1515,0.2,INTRA,0.15,0.05,23037.6,0.0,0.15,0,0.05,3307.499999999891,3982.500000000109,0,1087.5,8377.5
23100CE_23000PE,23100,23000,SELL,75.0,0,-150,20250213,1332,62.5,52.5,10.0,23122.65,22.650000000001455,29.849999999998545,0,10.0,20250213,1515,0.25,INTRA,0.15,0.1,23037.6,0.0,0.15,0,0.1,3397.5000000002183,4454.999999999782,0,1485.0,9337.5
23100CE_23050PE,23100,23050,SELL,81.0,0,-75,20250213,1332,67.5,52.5,15.0,23122.65,22.650000000001455,29.849999999998545,0,15.0,20250213,1515,15.15,INTRA,0.15,15.0,23037.6,0.0,0.15,12.400000000001455,2.599999999998545,1698.7500000001091,2227.499999999891,-930.0000000001091,930.0000000001091,3926.25
23100CE_23100PE,23100,23100,SELL,92.16,0,-75,20250213,1332,76.8,52.5,24.3,23122.65,22.650000000001455,29.849999999998545,0,24.3,20250213,1435,92.16,SSL,3.4,94.6,23009.2,0.0,3.4,90.79999999999927,3.800000000000722,1698.7500000001091,1983.7499999998909,-6809.999999999945,1537.4999999999459,-1152.0
23150CE_22800PE,23150,22800,SELL,66.3,0,-150,20250213,921,55.25,45.7,9.55,23086.25,0.0,45.7,0,9.55,20250213,932,66.3,SSL,59.1,11.65,23081.8,0.0,59.1,0,11.65,0.0,-2009.9999999999998,0,-314.99999999999994,-1657.4999999999995
23150CE_22850PE,23150,22850,SELL,71.22,0,-150,20250213,921,59.35,45.7,13.65,23086.25,0.0,45.7,0,13.65,20250213,926,71.22,SSL,42.0,30.45,23020.4,0.0,42.0,0,30.45,0.0,555.0000000000005,0,-2519.9999999999995,-1780.4999999999995
23150CE_22850PE,23150,22850,SELL,80.64,0,-75,20250213,929,67.2,40.1,27.1,23025.25,0.0,40.1,0,27.1,20250213,953,80.64,SSL,80.0,8.25,23169.15,19.150000000001455,60.849999999998545,0,8.25,-1436.2500000001091,-1556.2499999998909,0,1413.75,-1007.9999999999998
23150CE_22900PE,23150,22900,SELL,77.52,0,-150,20250213,921,64.6,45.7,18.9,23086.25,0.0,45.7,0,18.9,20250213,924,77.52,SSL,37.2,42.55,23013.65,0.0,37.2,0,42.55,0.0,1275.0,0,-3547.5,-1938.0000000000002
23150CE_22900PE,23150,22900,SELL,90.24000000000001,0,-75,20250213,931,75.2,46.1,29.1,23056.8,0.0,46.1,0,29.1,20250213,953,90.24000000000001,SSL,80.0,11.45,23169.15,19.150000000001455,60.849999999998545,0,11.45,-1436.2500000001091,-1106.2499999998909,0,1323.7500000000002,-1128.0000000000005
23150CE_22950PE,23150,22950,SELL,85.8,0,-75,20250213,921,71.5,45.7,25.8,23086.25,0.0,45.7,0,25.8,20250213,924,85.8,SSL,37.2,57.65,23013.65,0.0,37.2,0,57.65,0.0,637.5,0,-2388.75,-1072.4999999999998
23150CE_22950PE,23150,22950,SELL,74.28,0,-150,20250213,1105,61.9,54.6,7.3,23172.85,22.849999999998545,31.750000000001457,0,7.3,20250213,1126,74.28,SSL,73.7,4.35,23194.0,44.0,29.700000000000003,0,4.35,-3172.5000000002183,307.50000000021805,0,442.5,-1857.0000000000005
23150CE_23000PE,23150,23000,SELL,77.88000000000001,0,-150,20250213,1105,64.9,54.6,10.3,23172.85,22.849999999998545,31.750000000001457,0,10.3,20250213,1126,77.88000000000001,SSL,73.7,6.05,23194.0,44.0,29.700000000000003,0,6.05,-3172.5000000002183,307.50000000021805,0,637.5000000000001,-1947.0000000000007
23150CE_23000PE,23150,23000,SELL,56.879999999999995,0,-150,20250213,1314,47.4,40.0,7.4,23153.1,3.099999999998545,36.900000000001455,0,7.4,20250213,1515,0.2,INTRA,0.1,0.1,23037.6,0.0,0.1,0,0.1,464.9999999997817,5520.000000000218,0,1095.0,7079.999999999999
23150CE_23050PE,23150,23050,SELL,83.16,0,-75,20250213,1105,69.3,54.6,14.7,23172.85,22.849999999998545,31.750000000001457,0,14.7,20250213,1128,83.16,SSL,75.2,8.1,23194.7,44.70000000000073,30.499999999999275,0.0,8.1,-1638.7500000001637,93.7500000001636,0.0,495.0,-1039.5
23150CE_23050PE,23150,23050,SELL,60.540000000000006,0,-150,20250213,1314,50.45,40.0,10.45,23153.1,3.099999999998545,36.900000000001455,0,10.45,20250213,1515,15.1,INTRA,0.1,15.0,23037.6,0.0,0.1,12.400000000001455,2.599999999998545,464.9999999997817,5520.000000000218,-1860.0000000002183,1177.5000000002183,5302.5
23150CE_23100PE,23150,23100,SELL,91.38000000000001,0,-75,20250213,1105,76.15,54.6,21.55,23172.85,22.849999999998545,31.750000000001457,0,21.55,20250213,1130,91.38000000000001,SSL,83.85,12.4,23205.1,55.099999999998545,28.75000000000145,0.0,12.4,-2418.75,225.00000000000054,0.0,686.25,-1142.2500000000002
23150CE_23100PE,23150,23100,SELL,72.66000000000001,0,-150,20250213,1310,60.550000000000004,53.2,7.35,23176.95,26.950000000000728,26.249999999999275,0,7.35,20250213,1340,72.66000000000001,SSL,12.85,60.65,23069.3,0.0,12.85,30.700000000000728,29.94999999999927,4042.500000000109,2009.9999999998913,-4605.000000000109,-3389.9999999998904,-1816.500000000001
23150CE_23150PE,23150,23150,SELL,79.14,0,-75,20250213,1310,65.95,53.2,12.75,23176.95,26.950000000000728,26.249999999999275,0,12.75,20250213,1334,79.14,SSL,19.8,60.1,23109.65,0.0,19.8,40.349999999998545,19.750000000001457,2021.2500000000546,483.7499999999456,-3026.249999999891,-525.0000000001093,-989.2499999999998
23200CE_22800PE,23200,22800,SELL,49.559999999999995,0,-150,20250213,921,41.3,31.75,9.55,23086.25,0.0,31.75,0,9.55,20250213,925,49.559999999999995,SSL,26.8,23.4,23001.0,0.0,26.8,0,23.4,0.0,742.4999999999999,0,-2077.4999999999995,-1238.9999999999998
23200CE_22800PE,23200,22800,SELL,57.18000000000001,0,-150,20250213,929,47.650000000000006,28.55,19.1,23025.25,0.0,28.55,0,19.1,20250213,953,57.18000000000001,SSL,55.05,5.8,23169.15,0.0,55.05,0,5.8,0.0,-3974.9999999999995,0,1995.0,-1429.5000000000002
